"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USC00126864","PERU, IN US","40.7646","-86.074","201.2","2020-10",,,,,,,"13",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","28.7",",,7,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.5",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INCK0018","JEFFERSONVILLE 0.8 NW, IN US","38.309792","-85.73601","147.8","2020-10",,,,,,,"14",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"66.5",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00126989","PLYMOUTH, IN US","41.3392","-86.3358","248.4","2020-10",,,"473.8","7","0.0",",7","13",",7","10",",7","0",",7","0",",7","0",",7","2",",7","0",",7","10",",7","0",",7","-3.9",",7,31,","0",",,7,31,+","0.0",",,7,31,+","16.8",",,7,22,","27.8",",7,10,",,,"295.6","7",,,,,,,,,"241.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.6",",,,7","0",",,,7","10.6",",7","16.4",",,,7","4.8",",,,7",,,,,,,,,,
"US1INNB0011","ALBION 3.7 S, IN US","41.341605","-85.415637","285.3","2020-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"12.2",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0008","MACY 2.7 SSE, IN US","40.92002","-86.1159","254.5","2020-10",,,,,,,"11",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"20.1",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0012","HUDSON 0.3 SE, IN US","41.53082","-85.07775","301.1","2020-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"20.8",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0009","PERU 4.6 SSE, IN US","40.69635","-86.02486","237.7","2020-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"43.7",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0018","HEBRON 3.7 NE, IN US","41.367069","-87.162253","223.1","2020-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"21.8",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.6",",,,N",,,,,,,,,,,,,,,,,,
"USC00127959","SHAKAMAK STATE PARK, IN US","39.1613","-87.2436","167.3","2020-10",,,"601.0","7","11.7","1,7","11",",7","8",",7","0","1,7","0","1,7","0","1,7","3","1,7","0","1,7","12","1,7","0","1,7","-1.1","1,7,17,+","0","1,,7,31,+","0.0","1,,7,31,+","27.7",",,7,29,","30.0","1,7,08,",,,"192.8","7",,,,,,,,,"165.9","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.6",",,,7","0","1,,,7","13.2","1,7","19.4","1,,,7","7.0","1,,,7",,,,,,,,,,
"US1INGR0026","KB9CRA GAS CITY 0.3 N, IN US","40.4941","-85.6065","259.7","2020-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"64.3",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0013","CUMBERLAND 0.7 E, IN US","39.783605","-85.938932","262.1","2020-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"26.4",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0024","KC9QCJ SHAMROCK LAKES 3.0 NNW, IN US","40.4489","-85.4543","274.6","2020-10",,,,,,,"17",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"62.7",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0012","DENVER 0.5 SSE, IN US","40.8578","-86.07183","206.3","2020-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"29.7",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0071","SOUTH BEND 4.1 SSE, IN US","41.61725","-86.2482","252.1","2020-10",,,,,,,"13","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"12.7","5,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.3","5,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0029","KD9CQQ UPLAND 0.7 ENE, IN US","40.4681","-85.5024","285.9","2020-10",,,,,,,"17",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"51.3",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.4",",,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2020-10",,,"567.8","R","8.4",",R","12",",R","8",",R",,,,,"0",",R","3",",R","0",",R","10",",R","0",",R","-0.7",",R,17,",,,,,"63.3",",,R,29,","28.7",",R,07,",,,"222.7","R",,,,,,,,,"187.6",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.6",",,,R",,,"12.6",",R","18.0",",,,R","7.1",",,,R",,,,,,,,,,
"US1INDB0011","CELESTINE 0.3 WSW, IN US","38.38237","-86.784242","165.2","2020-10",,,,,,,"13","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"91.9","5,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.6","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0005","HAMILTON 1.7 E, IN US","41.532404","-84.885299","277.1","2020-10",,,,,,,"13","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"12.4","1,,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INCK0023","JEFFERSONVILLE 0.4 SE, IN US","38.297265","-85.71975","142.0","2020-10",,,,,,,"10",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"72.6",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2020-10",,,,,,,"17",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"13.7",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2020-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"16.8",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2020-10",,,,,,,"13",",7","6",",7",,,,,,,,,,,,,,,,,,,,,"27.9",",,7,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.6",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2020-10",,,,,,,"10","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"10.9","3,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INFD0031","GEORGETOWN 2.7 NE, IN US","38.3179","-85.9351","249.3","2020-10",,,,,,,"14","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"70.9","1,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSW0003","VEVAY 0.6 NE, IN US","38.749254","-85.06287","146.9","2020-10",,,,,,,"16",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"39.9",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.1",",,,N",,,,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2020-10","3.4",",W","722.1","W","12.6",",W","13",",W","8",",W",,,,,"0",",W","5",",W","0",",W","11",",W","0",",W","-1.0",",W,31,",,,,,"34.8",",,W,29,","30.6",",W,09,",,,"196.3","W",,,,,,,,,"169.1",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5",",,,W",,,"13.3",",W","19.6",",,,W","7.0",",,,W","310",",W","300",",W",,,"11.2",",W","17.9",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2020-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"71.4",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2020-10",,,,,,,"10","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"17.8","5,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.9","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.8",",a,,N",,,,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2020-10",,,,,,,"13",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","51.8",",,7,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.4",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INFD0030","GREENVILLE 2.6 SSW, IN US","38.3383","-86.0087","222.2","2020-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"64.8",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"148.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2020-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"30.2",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2020-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"55.6",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0064","MISHAWAKA 2.0 E, IN US","41.6649124771357","-86.1308021843433","221.0","2020-10",,,,,,,"19",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"8.9",",,N,22,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0002","GREENFIELD 2.4 W, IN US","39.791","-85.816","266.1","2020-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"21.1",",,N,24,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2020-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"22.4",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0133","VALPARAISO 2.2 WNW, IN US","41.4934489130974","-87.0872336626053","239.6","2020-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"15.0",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2020-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"28.2",",,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2020-10",,,,,,,"13","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"31.5","4,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.1","4,,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2020-10",,,"704.9","U","13.6",",U",,,,,,,,,"0",",U","1",",U","0",",U","11",",U","0",",U","-0.6",",U,16,",,,,,,,"30.6",",U,07,",,,"193.2","U",,,,,,,,,"170.7",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3",",U","19.2",",,,U","7.4",",,,U",,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2020-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"52.1",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2020-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"15.5",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"52.9",",,,N",,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2020-10",,,,,,,"14",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","63.2",",,7,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.6",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2020-10",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"75.4",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"163.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0032","BLOOMINGTON 2.8 SSE, IN US","39.129298","-86.502631","224.9","2020-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"41.1",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.7",",,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2020-10",,,"443.6","7","2.8",",7","14",",7","7",",7","0",",7","0",",7","0",",7","3",",7","0",",7","10",",7","0",",7","-2.2",",7,31,","0",",,7,31,+","0.0",",,7,31,+","8.6",",,7,20,+","27.8",",7,09,",,,"302.1","7",,,,,,,,,"247.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.2",",,,7","0",",,,7","10.4",",7","16.1",",,,7","4.8",",,,7",,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2020-10",,,,,,,"12",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","16.5",",,7,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.6",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INLW0022","KB9LGS OOLITIC 2.2 N, IN US","38.9232","-86.5339","187.8","2020-10",,,,,,,"9","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"50.8","5,,N,19,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215.4","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INDB0006","JASPER 5.7 ESE, IN US","38.364437","-86.845345","170.1","2020-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"39.4",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2020-10",,,,,,,"14",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"65.8",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"161.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0033","ALBION 9.5 SSW, IN US","41.277395","-85.513861","277.4","2020-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"14.2",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0007","JASPER 8.8 NW, IN US","38.4899","-87.0399","153.9","2020-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"70.4",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0033","ANGOLA 1.7 WNW, IN US","41.65236","-85.02961","317.0","2020-10",,,,,,,"12","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"20.3","2,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.6",",a,,N",,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2020-10",,,,,,,"13",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","32.5",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.0",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INSJ0058","SOUTH BEND 4.5 SE, IN US","41.622462","-86.216338","266.1","2020-10",,,,,,,"11","2,N","6","2,N","0","2,N","0","2,N",,,,,,,,,,,,,"0","2,,N,31,+","0.0","2,T,N,31,","12.2","2,,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65.2",",a,,N","0","2,T,,N",,,,,,,,,,,,,,,,
"US1INMN0031","BLOOMINGTON 7.1 E, IN US","39.18576","-86.39086","176.8","2020-10",,,,,,,"15",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"43.9",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"147.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0117","VALPARAISO 5.5 SSW, IN US","41.4078612","-87.1043981","225.2","2020-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"17.3",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0132","INDIANAPOLIS 8.0 N, IN US","39.890667","-86.119217","223.1","2020-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"86.4",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"180.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0037","ANGOLA 8.8 ESE, IN US","41.616385","-84.834422","297.8","2020-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"11.9",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2020-10",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"20.8",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0002","K9NQW MARION 1.8 NW, IN US","40.566198","-85.692177","260.9","2020-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.2",",a,,N",,,,,,,,,,,,,,,,,,
"US1INNB0037","ALBION 2.9 S, IN US","41.353055","-85.421795","285.0","2020-10",,,,,,,"13",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","11.7",",,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.7",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INTN0009","K9WKK TIPTON 1.3 NW, IN US","40.2969","-86.0574","267.0","2020-10",,,,,,,"15","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"43.9","1,,N,21,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.7","1,,,N",,,,,,,,,,,,,,,,,,
"US1INMN0029","ELLETTSVILLE 0.6 SSE, IN US","39.22361","-86.6191111","236.5","2020-10",,,,,,,"17",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"37.6",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2020-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,22,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.3",",,,N",,,,,,,,,,,,,,,,,,
