"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INNW0007","BROOK 4.2 W, IN US","40.866767","-87.445439","203.0","2012-10",,,,,,,"11","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"24.1","2,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00120177","ANDERSON 1 N, IN US","40.1167","-85.68131","256.9","2012-10",,,"638.7","7","4.2",",7","14",",7","11",",7","0",",7","0",",7","0",",7","1",",7","0",",7","7",",7","0",",7","-0.6",",7,08,","0",",,7,31,+","0.0",",,7,31,+","35.6",",,7,23,","25.6",",7,24,",,,"285.9","7",,,,,,,,,"219.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.0",",,,7",,,"0",",,,7","11.4",",7","16.3",",,,7","6.5",",,,7",,,,,,,,,,,,
"USC00124657","KNOX WWTP, IN US","41.3053","-86.6285","210.3","2012-10",,,,,"2.0","1,7","15",",7","12",",7","0",",7","0",",7","0","1,7","4","1,7","0",",7","8",",7","0",",7","-2.8","1,7,08,","0",",,7,31,+","0.0",",,7,31,+","24.4",",,7,14,","26.7",",7,05,",,,"339.6","7",,,,,,,,,"247.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.6",",,,7",,,"0",",,,7","10.2","1,7","16.3",",,,7","4.2","1,,,7",,,,,,,,,,,,
"USC00124778","LAKE VILLAGE 7 SE, IN US","41.08586","-87.38331","205.7","2012-10",,,,,,,"13",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","42.4",",,7,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.6",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INNW0005","KENTLAND 0.6 NNW, IN US","40.780751","-87.449527","203.9","2012-10",,,,,,,"11","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"38.6","2,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.6",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0006","KENTLAND 1.7 SSE, IN US","40.751059","-87.428932","216.1","2012-10",,,,,,,"13","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"29.2","1,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.2","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0028","SOUTH BEND 4.6 SE, IN US","41.6209","-86.2152","269.4","2012-10",,,,,,,"18",",N","9",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","18.0",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.7",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USW00094895","MUNCIE DELAWARE CO AIRPORT, IN US","40.23451","-85.39356","285.2","2012-10","4.3",",W","620.2","W","3.9",",W","14",",W","10",",W","0",",W","0","1,W","0",",W","2",",W","0",",W","7",",W","0",",W","-2.1",",W,08,","0",",,W,31,+","0.0","1,,W,31,+","30.0",",,W,05,","25.6",",W,24,",,,"302.4","W",,,,,,,,,"229.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.2",",,,W",,,"0","1,,,W","11.1",",W","16.1",",,,W","6.0",",,,W",,,"340",",W","340",",W",,,"16.1",",W","20.1",",W"
"USC00123206","GARRETT, IN US","41.3415","-85.1292","268.2","2012-10",,,"542.0","7","1.4",",7","17",",7","8",",7","0",",7","0",",7","0",",7","5",",7","0",",7","6",",7","0",",7","-1.7",",7,09,","0",",,7,31,+","0.0",",,7,31,+","25.7",",,7,18,","25.6",",7,25,+",,,"352.3","7",,,,,,,,,"263.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.5",",,,7",,,"0",",,,7","9.9",",7","15.5",",,,7","4.2",",,,7",,,,,,,,,,,,
"US1INNW0003","KENTLAND 0.3 ENE, IN US","40.774332","-87.440872","210.0","2012-10",,,,,,,"11","5,N","9","5,N",,,,,,,,,,,,,,,,,,,,,"32.8","5,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.0","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0001","MOUNT AYR 1.6 NNE, IN US","40.973306","-87.290494","206.0","2012-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"27.7",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123207","GARRETT 1 S, IN US","41.3366","-85.1198","265.2","2012-10",,,"525.6","7","0.8",",7","16",",7","11",",7","0",",7","0",",7","0",",7","5",",7","0",",7","8",",7","0",",7","-2.2",",7,16,+","0",",,7,31,+","3.0",",,7,30,","29.0",",,7,18,","25.0",",7,24,+",,,"332.4","7",,,,,,,,,"238.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.8",",,,7",,,"3",",,,7","10.7",",7","16.3",",,,7","5.0",",,,7",,,,,,,,,,,,
"US1INST0010","KB9GPW NORTH JUDSON 3.9 SW, IN US","41.1803","-86.8327","216.4","2012-10",,,,,,,"14","3,N","10","3,N",,,,,,,,,,,,,,,,,,,,,"35.8","3,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.2","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0017","SYRACUSE 4.4 NNW, IN US","41.48472","-85.7701","252.1","2012-10",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"18.8",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0007","LIZTON 4.5 NNE, IN US","39.94974","-86.52496","292.0","2012-10",,,,,,,"13","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"26.4","1,,N,24,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.4","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0019","GOSHEN 1.2 WNW, IN US","41.582699","-85.858244","243.8","2012-10",,,,,,,"13","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"9.7","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.1",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124782","LAKEVILLE, IN US","41.5269","-86.2692","256.3","2012-10",,,,,"2.5",",7","17",",7","11",",7","0",",7","0",",7","0",",7","10",",7","0",",7","6",",7","0",",7","-3.9",",7,09,+","0",",,7,31,+","0.0",",,7,31,+","22.9",",,7,18,","26.1",",7,25,",,,"381.6","7",,,,,,,,,"273.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.6",",,,7",,,"0",",,,7","9.6",",7","15.4",",,,7","3.8",",,,7",,,,,,,,,,,,
"USC00121030","BROOKVILLE, IN US","39.42387","-85.01445","192.0","2012-10",,,"720.9","7","2.0",",7","10",",7","9",",7",,,,,"0",",7","5",",7","0",",7","13",",7","0",",7","-1.7",",7,12,+",,,,,"30.5",",,7,06,","27.8",",7,25,",,,"263.7","7",,,,,,,,,"205.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.4",",,,7",,,,,"11.8",",7","18.3",",,,7","5.2",",,,7",,,,,,,,,,,,
"USC00124662","KOKOMO 3 WSW, IN US","40.4582","-86.1758","250.5","2012-10",,,"574.5","7","1.7",",7","16",",7","13",",7","0",",7","0",",7","0",",7","3",",7","0",",7","6",",7","0",",7","-2.2",",7,09,","0",",,7,31,+","0.0",",,7,31,+","21.1",",,7,06,","26.1",",7,05,",,,"317.5","7",,,,,,,,,"246.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.3",",,,7",,,"0",",,,7","10.4",",7","16.1",",,,7","4.8",",,,7",,,,,,,,,,,,
"USC00127935","SEYMOUR 1 WSW, IN US","38.9543","-85.90452","172.8","2012-10",,,"642.3","7","3.9",",7",,,,,,,,,"0",",7","5",",7","0",",7","10",",7","0",",7","-1.7",",7,11,",,,,,,,"27.2",",7,24,",,,"282.0","7",,,,,,,,,"223.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.3",",7","17.4",",,,7","5.1",",,,7",,,,,,,,,,,,
"US1INMR0052","INDIANAPOLIS 9.2 NNE, IN US","39.899386","-86.128301","228.6","2012-10",,,,,,,"13","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"33.0","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.2","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0017","WALKERTON 5.7 ENE, IN US","41.501903","-86.385132","232.9","2012-10",,,,,,,"15","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"25.7","3,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"103.7",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124667","KOKOMO 5 WSW, IN US","40.4614","-86.2122","248.1","2012-10",,,,,,,"14",",7","11",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","19.6",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.0",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INSJ0016","GRANGER 2.9 W, IN US","41.737267","-86.19491","246.9","2012-10",,,,,,,"14","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"21.6","4,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.5","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0057","CARMEL 3.7 SSE, IN US","39.919","-86.0885","223.4","2012-10",,,,,,,"12","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"35.6","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.2","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0013","GRANGER 1.6 N, IN US","41.75824","-86.14387","242.0","2012-10",,,,,,,"17","3,N","11","3,N",,,,,,,,,,,,,,,,,,,,,"25.1","3,,N,20,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.4",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0055","INDIANAPOLIS 9.5 NE, IN US","39.89258728","-86.08235626","235.3","2012-10",,,,,,,"12","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"32.8","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.5","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0033","LEBANON 3.7 N, IN US","40.104661","-86.472542","284.1","2012-10",,,,,,,"14",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"25.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0048","INDIANAPOLIS 6.7 N, IN US","39.872521","-86.137312","217.3","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.0","4,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0046","SYRACUSE 3.3 NNE, IN US","41.465941","-85.722059","258.2","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.3","2,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0048","GOSHEN 1.4 SSE, IN US","41.5586","-85.8287","246.0","2012-10",,,,,,,"21",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"12.2",",,N,20,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0049","ELKHART 2.9 ESE, IN US","41.667491","-85.918828","233.8","2012-10",,,,,,,"21","2,N","12","2,N",,,,,,,,,,,,,,,,,,,,,"17.8","2,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.2","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0041","GOSHEN 4.9 N, IN US","41.6496018","-85.824553","250.9","2012-10",,,,,,,"15","3,N","10","3,N",,,,,,,,,,,,,,,,,,,,,"18.3","3,,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.4","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","39.4429","-87.32206","172.7","2012-10","3.8",",W","864.8","W","6.1",",W","12",",W","9",",W","0",",W","0",",W","0",",W","2",",W","0",",W","11",",W","0",",W","-1.6",",W,08,","0",",,W,31,+","0.0",",,W,31,+","19.8",",,W,05,","26.7",",W,04,",,,"250.4","W",,,,,,,,,"198.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.5",",,,W",,,"0",",,,W","12.1",",W","17.7",",,,W","6.6",",,,W",,,"290",",W","200",",W",,,"13.9",",W","19.7",",W"
"USC00123104","FREELANDVILLE, IN US","38.8672","-87.3083","167.6","2012-10",,,,,"6.1",",7","9",",7","7",",7",,,,,"0",",7","0",",7","0",",7","12",",7","0",",7","0.6",",7,30,+",,,,,"34.5",",,7,06,","25.6",",7,26,+",,,"241.8","7",,,,,,,,,"201.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.8",",,,7",,,,,"12.0",",7","17.4",",,,7","6.6",",,,7",,,,,,,,,,,,
"USC00125888","MOROCCO 1 NW, IN US","40.95855","-87.47784","205.4","2012-10",,,,,,,"12",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","34.3",",,7,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.0",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00125407","MARTINSVILLE 2 SW, IN US","39.40427","-86.45262","180.4","2012-10",,,"569.1","7","0.3",",7","14",",7","6",",7","0",",7","0",",7","0",",7","6",",7","0",",7","10",",7","0",",7","-3.3",",7,12,+","0",",,7,31,+","0.0",",,7,31,+","25.9",",,7,06,","25.0",",7,25,+",,,"329.9","7",,,,,,,,,"244.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.5",",,,7",,,"0",",,,7","10.5",",7","16.5",",,,7","4.5",",,,7",,,,,,,,,,,,
"USW00004846","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","41.4535","-86.997964","234.0","2012-10","4.2",",W","569.4","W","2.8",",W","16",",W","10",",W",,,,,"0",",W","4",",W","0",",W","6",",W","0",",W","-2.1",",W,08,",,,,,"18.5",",,W,17,","27.2",",W,04,",,,"320.8","W",,,,,,,,,"243.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.2",",,,W",,,,,"10.6",",W","16.0",",,,W","5.2",",,,W",,,"230",",W","350",",W",,,"16.1",",W","21.9",",W"
"US1INCS0011","WA9TTB GALVESTON 1.0 ESE, IN US","40.5698","-86.1744","240.2","2012-10",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0012","N9ZMY LOGANSPORT 0.9 E, IN US","40.7513","-86.3411","195.4","2012-10",,,,,,,"13",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"20.3",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0013","K9EQT LOGANSPORT 3.9 NNW, IN US","40.8054","-86.3858","228.9","2012-10",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0036","ELKHART 4.8 SW, IN US","41.642487","-86.04149","226.2","2012-10",,,,,,,"16",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"15.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJH0004","FRANKLIN 3.0 S, IN US","39.448667","-86.056744","221.9","2012-10",,,,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"29.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"75.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0039","GOSHEN 3.0 WSW, IN US","41.557751","-85.883424","270.1","2012-10",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"17.5",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0011","WHEATFIELD 1.8 ENE, IN US","41.201213","-87.019525","207.9","2012-10",,,,,,,"14","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"29.5","1,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0016","RENSSELAER 8.4 ENE, IN US","40.992814","-87.006028","214.9","2012-10",,,,,,,"14","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"24.9","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.0","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0075","INDIANAPOLIS 10.6 NW, IN US","39.887312","-86.2837289","264.9","2012-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.1","5,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSL0002","SULLIVAN 0.3 WSW, IN US","39.095394","-87.41221","159.1","2012-10",,,,,,,"8","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"30.5","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.0","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123513","GREENCASTLE 1 E, IN US","39.644","-86.8766","224.0","2012-10",,,"540.1","7","2.5",",7","12",",7","9",",7","0",",7","0",",7","0",",7","7",",7","0",",7","8",",7","0",",7","-3.3",",7,09,","0",",,7,31,+","0.0",",,7,31,+","34.8",",,7,06,","25.0",",7,25,",,,"356.7","7",,,,,,,,,"258.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.8",",,,7",,,"0",",,,7","10.1",",7","15.8",",,,7","4.4",",,,7",,,,,,,,,,,,
"US1INMR0072","INDIANAPOLIS 6.5 W, IN US","39.772946","-86.279933","240.5","2012-10",,,,,,,"14","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"33.8","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.3","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0078","INDIANAPOLIS 8.4 ESE, IN US","39.710356","-86.013404","259.4","2012-10",,,,,,,"14","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"27.9","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104.1","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122309","DUBOIS S IN FORAGE FARM, IN US","38.4558","-86.6983","210.3","2012-10",,,,,"7.5",",7","9",",7","6",",7",,,,,"0",",7","6",",7","0",",7","12",",7","0",",7","-2.2",",7,11,",,,,,"26.7",",,7,06,","27.2",",7,25,","85",",,,7",,,"17.2",",,,7,5,2",,,,,,,"203.0",",7","20.6",",,,7,5,2",,,,,,,"8.3",",,,7,5,2",,,,,,,"9.4",",,,7,5,2",,,,,,,"13.0",",,,7,5,2",,,,,,,,,"15.7",",,,7,5,2",,,,,,,,,"89.0",",,,7",,,,,"12.0",",7","18.5",",,,7","5.5",",,,7",,,,,,,,,,,,
"US1INBN0051","LEBANON 0.7 ESE, IN US","40.048145","-86.460887","284.7","2012-10",,,,,,,"13","5,N","9","5,N",,,,,,,,,,,,,,,,,,,,,"26.4","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.8","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJS0001","WHEATFIELD 2.8 S, IN US","41.152314","-87.035915","206.0","2012-10",,,,,,,"12","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"27.2","3,,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.6","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124730","LAGRANGE, IN US","41.6474","-85.4121","274.3","2012-10",,,,,"1.1","2,7","14",",7","8",",7","0",",7","0",",7","0","2,7","5","2,7","0","2,7","4","2,7","0","2,7","-1.7","2,7,08,","0",",,7,31,+","0.0",",,7,31,+","24.9",",,7,18,","25.0","2,7,25,+",,,"368.4","7",,,,,,,,,"255.2","2,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.4",",,,7",,,"0",",,,7","9.6","2,7","14.7","2,,,7","4.4","2,,,7",,,,,,,,,,,,
"US1INLK0008","HAMMOND 3.0 SW, IN US","41.58649","-87.52428","185.9","2012-10",,,,,,,"13","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"21.1","3,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.4","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INOR0011","PAOLI 5.9 S, IN US","38.47367","-86.449652","189.9","2012-10",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00120132","ALPINE 2 NE, IN US","39.5739","-85.1582","233.8","2012-10",,,,,,,"11",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"24.6",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.2",",,,7",,,,,,,,,,,,,,,,,,,,,,
