"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2014-10","3.2","1,W","479.6","W","4.2","2,W","13",",W","8",",W",,,,,"0","2,W","0","2,W","0","2,W","7","2,W","0","2,W","1.1","2,W,31,+",,,,,"12.4",",,W,03,","27.8","2,W,27,",,,"220.0","W",,,,,,,,,"172.4","2,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.0",",,,W",,,,,"12.5","2,W","17.5","2,,,W","7.6","2,,,W",,,"310","2,W","310","3,W",,,"13.9","2,W","19.2","3,W"
"US1INSN0025","ANGOLA 1.2 S, IN US","41.624934","-85.0018149","316.4","2014-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSN0026","HAMILTON 0.7 N, IN US","41.5425","-84.9149","278.6","2014-10",,,,,,,"17","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"14.7","4,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.8","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00121256","CANNELTON, IN US","37.8994","-86.7072","122.5","2014-10",,,"733.9","7","21.9","1,7","14",",7","7",",7",,,,,"0",",7","0",",7","0","1,7","18","1,7","0","1,7","3.9",",7,31,",,,,,"48.0",",,7,14,","30.0","1,7,04,+",,,"106.6","7",,,,,,,,,"97.5","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.4",",,,7",,,,,"15.7","1,7","21.3","1,,,7","10.2",",,,7",,,,,,,,,,,,
"US1INMG0021","MARTINSVILLE 2.3 SE, IN US","39.39605","-86.39561667","194.8","2014-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"26.4",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0023","K9OJS CLOVERDALE 8.4 E, IN US","39.5128","-86.6418","246.3","2014-10",,,,,,,"11","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"25.4","2,,N,08,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.9","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0024","N9JPX PARAGON 3.2 ENE, IN US","39.4058","-86.5045","180.7","2014-10",,,,,,,"10","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"17.5","4,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.3","4,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0034","WALKERTON 4.1 ENE, IN US","41.4869","-86.4082","227.4","2014-10",,,,,,,"18",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"67.1",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"127.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126705","PAOLI, IN US","38.5555","-86.4858","170.7","2014-10",,,"521.4","7","7.2",",7","13",",7","12",",7",,,,,"0",",7","2",",7","0",",7","9",",7","0",",7","-0.6",",7,31,+",,,,,"50.8",",,7,14,","28.9",",7,03,",,,"220.9","7",,,,,,,,,"173.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.5",",,,7",,,,,"13.0",",7","19.4",",,,7","6.6",",,,7",,,,,,,,,,,,
"US1INSJ0032","NEW CARLISLE 3.3 SSW, IN US","41.657684","-86.526204","251.8","2014-10",,,,,,,"17",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"55.9",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"109.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0014","WHITESTOWN 0.7 SSW, IN US","39.986","-86.3518","287.1","2014-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"19.8",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMY0013","CRAWFORDSVILLE 0.4 SW, IN US","40.0403574854136","-86.9014437496662","234.4","2014-10",,,,,,,"16","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"72.6","1,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2014-10","4.2",",W","414.4","W","2.0",",W","14",",W","7",",W",,,,,"0",",W","3",",W","0",",W","5",",W","0",",W","-1.0",",W,23,+",,,,,"57.9",",,W,02,","25.0",",W,02,",,,"302.9","W",,,,,,,,,"218.1",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.5",",,,W",,,,,"11.4",",W","16.5",",,,W","6.2",",,,W",,,"360",",W","10",",W",,,"15.7",",W","20.1",",W"
"US1INST0001","NORTH JUDSON 5.7 ESE, IN US","41.178405","-86.67906","223.1","2014-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"44.5",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2014-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"29.0",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0008","BLOOMINGTON 6.9 S, IN US","39.0662","-86.5272","223.1","2014-10",,,,,,,"19",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"30.5",",,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2014-10",,,,,,,"17","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"13.7","5,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.8","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2014-10",,,,,,,"15",",7","9",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","61.5",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115.9",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2014-10",,,,,,,"16","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"24.4","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.7","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2014-10",,,"483.8","7","5.3",",7","15",",7","10",",7","0",",7","0",",7","0",",7","3",",7","0",",7","10",",7","0",",7","-1.7",",7,30,","0",",,7,31,+","0.0",",,7,31,+","43.9",",,7,03,","27.2",",7,02,",,,"263.3","7","19.4",",,,7,3,2","19.4",",,,7,5,2",,,,,"191.8",",7","25.0",",,,7,3,2","21.7",",,,7,5,2",,,,,"8.3",",,,7,3,2","10.6",",,,7,5,2",,,,,"12.8",",,,7,3,2","11.7",",,,7,5,2",,,,,"12.5",",,,7,3,2","13.6",",,,7,5,2",,,,,,,"17.3",",,,7,3,2","15.8",",,,7,5,2",,,,,,,"133.3",",,,7",,,"0",",,,7","12.3",",7","18.4",",,,7","6.2",",,,7",,,,,,,,,,,,
"USC00120177","ANDERSON 1 N, IN US","40.1167","-85.68131","256.9","2014-10",,,"415.9","7","4.7",",7","19",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","7",",7","0",",7","0.6",",7,31,+","0",",,7,31,+","0.0",",,7,31,+","21.3",",,7,14,","27.8",",7,02,",,,"279.5","7",,,,,,,,,"206.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.7",",,,7",,,"0",",,,7","11.8",",7","16.9",",,,7","6.8",",,,7",,,,,,,,,,,,
"USC00124657","KNOX WWTP, IN US","41.3053","-86.6285","210.3","2014-10",,,"333.1","7","0.0",",7","14",",7","11",",7","0",",7","0",",7","0",",7","2",",7","0",",7","4",",7","0",",7","-0.6",",7,23,+","0",",,7,31,+","0.0",",,7,31,+","60.2",",,7,03,","24.4",",7,03,",,,"354.4","7",,,,,,,,,"237.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.9",",,,7",,,"0",",,,7","10.7",",7","16.4",",,,7","4.9",",,,7",,,,,,,,,,,,
"USC00124778","LAKE VILLAGE 7 SE, IN US","41.08586","-87.38331","205.7","2014-10",,,,,,,"12",",7","6",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",T,7,05,","51.6",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.1",",,,7",,,"0",",T,,7",,,,,,,,,,,,,,,,,,
"US1INNW0006","KENTLAND 1.7 SSE, IN US","40.751059","-87.428932","216.1","2014-10",,,,,,,"16","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"27.2","2,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.5","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0028","SOUTH BEND 4.6 SE, IN US","41.6209","-86.2152","269.4","2014-10",,,,,,,"15",",N","5",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","41.9",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.3",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"USW00094895","MUNCIE DELAWARE CO AIRPORT, IN US","40.23451","-85.39356","285.2","2014-10","3.7",",W","443.3","W","4.4",",W","13",",W","8",",W",,,,,"0",",W","1",",W","0",",W","7",",W","0",",W","-0.5",",W,23,",,,,,"15.0",",,W,14,","28.3",",W,02,",,,"283.6","W",,,,,,,,,"201.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.5",",,,W",,,,,"12.0",",W","17.1",",,,W","6.8",",,,W",,,"10",",W","10",",W",,,"13.9",",W","17.9",",W"
"USC00123206","GARRETT, IN US","41.3415","-85.1292","268.2","2014-10",,,"353.1","7","1.1",",7","14",",7","7",",7","0",",7","0",",7","0",",7","5",",7","0",",7","3",",7","0",",7","-1.7",",7,24,+","0",",,7,31,+","0.0",",,7,31,+","15.5",",,7,08,","25.0",",7,03,",,,"353.9","7",,,,,,,,,"249.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.8",",,,7",,,"0",",,,7","10.3",",7","15.8",",,,7","4.9",",,,7",,,,,,,,,,,,
"US1INNW0003","KENTLAND 0.3 ENE, IN US","40.774332","-87.440872","210.0","2014-10",,,,,,,"12","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"28.7","2,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.8","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0001","MOUNT AYR 1.6 NNE, IN US","40.973306","-87.290494","206.0","2014-10",,,,,,,"16","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"82.0","5,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.0","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123207","GARRETT 1 S, IN US","41.3366","-85.1198","265.2","2014-10",,,,,"0.8",",7","12",",7","7",",7","0",",7","0",",7","0",",7","3",",7","0",",7","6",",7","0",",7","-2.8",",7,23,","0",",,7,31,+","0.0",",,7,31,+","16.8",",,7,03,","24.4",",7,27,",,,,,,,,,,,,,"238.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.7",",,,7",,,"0",",,,7","10.7",",7","16.3",",,,7","5.0",",,,7",,,,,,,,,,,,
"US1INEL0017","SYRACUSE 4.4 NNW, IN US","41.48472","-85.7701","252.1","2014-10",,,,,,,"16",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.6",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0007","LIZTON 4.5 NNE, IN US","39.94974","-86.52496","292.0","2014-10",,,,,,,"13","3,N","9","3,N",,,,,,,,,,,,,,,,,,,,,"31.8","3,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.1","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0019","GOSHEN 1.2 WNW, IN US","41.582699","-85.858244","243.8","2014-10",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"40.9",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124782","LAKEVILLE, IN US","41.5269","-86.2692","256.3","2014-10",,,"277.8","7","0.3",",7","18",",7","9",",7","0",",7","0",",7","0",",7","6",",7","0",",7","3",",7","0",",7","-1.1",",7,20,+","0",",,7,31,+","0.0",",T,7,05,","37.1",",,7,03,","23.9",",7,03,",,,"386.3","7",,,,,,,,,"245.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.0",",,,7",,,"0",",T,,7","10.4",",7","15.8",",,,7","5.0",",,,7",,,,,,,,,,,,
"USC00121030","BROOKVILLE, IN US","39.42387","-85.01445","192.0","2014-10",,,"504.7","7","5.9",",7","13",",7","9",",7",,,,,"0",",7","0",",7","0",",7","12",",7","0",",7","0.6",",7,24,",,,,,"11.4",",,7,15,","31.1",",7,03,",,,"209.0","7",,,,,,,,,"169.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.6",",,,7",,,,,"13.1",",7","19.6",",,,7","6.5",",,,7",,,,,,,,,,,,
"USC00124662","KOKOMO 3 WSW, IN US","40.4582","-86.1758","250.5","2014-10",,,"378.6","7","5.1",",7","14",",7","10",",7","0",",7","0",",7","0",",7","0",",7","0",",7","5",",7","0",",7","1.1",",7,23,","0",",,7,31,+","0.0",",,7,31,+","14.0",",,7,15,+","26.1",",7,03,",,,"304.8","7",,,,,,,,,"214.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"88.9",",,,7",,,"0",",,,7","11.6",",7","16.9",",,,7","6.3",",,,7",,,,,,,,,,,,
"US1INSJ0017","WALKERTON 5.7 ENE, IN US","41.501903","-86.385132","232.9","2014-10",,,,,,,"18",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"64.8",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124667","KOKOMO 5 WSW, IN US","40.4614","-86.2122","248.1","2014-10",,,,,,,"11",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","16.3",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.1",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"US1INMR0057","CARMEL 3.7 SSE, IN US","39.919","-86.0885","223.4","2014-10",,,,,,,"13","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"15.5","2,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.9",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0055","INDIANAPOLIS 9.5 NE, IN US","39.89258728","-86.08235626","235.3","2014-10",,,,,,,"14","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"19.6","5,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.7","5,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0033","LEBANON 3.7 N, IN US","40.104661","-86.472542","284.1","2014-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"27.7",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0048","GOSHEN 1.4 SSE, IN US","41.5586","-85.8287","246.0","2014-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"28.4",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"101.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0037","ZIONSVILLE 3.8 N, IN US","40.0042","-86.2692","277.1","2014-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.0",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00003868","TERRE HAUTE HULMAN REGIONAL AIRPORT, IN US","39.4429","-87.32206","172.7","2014-10","3.1",",W","503.8","W","6.1",",W","15",",W","9",",W",,,,,"0",",W","1",",W","0",",W","8",",W","0",",W","-0.5",",W,30,",,,,,"63.0",",,W,02,","28.3",",W,02,",,,"252.7","W",,,,,,,,,"191.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184.2",",,,W",,,,,"12.4",",W","17.8",",,,W","6.9",",,,W",,,"350",",W","340",",W",,,"14.3",",W","19.2",",W"
"USC00125888","MOROCCO 1 NW, IN US","40.95855","-87.47784","205.4","2014-10",,,,,,,"11",",7","7",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","43.2",",,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.9",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00125407","MARTINSVILLE 2 SW, IN US","39.40427","-86.45262","180.4","2014-10",,,"372.7","7","5.3",",7","14",",7","10",",7","0",",7","0",",7","0",",7","4",",7","0",",7","7",",7","0",",7","-1.7",",7,31,","0",",,7,31,+","0.0",",T,7,31,","23.4",",,7,14,","27.8",",7,03,",,,"293.9","7",,,,,,,,,"204.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.8",",,,7",,,"0",",T,,7","11.9",",7","18.0",",,,7","5.8",",,,7",,,,,,,,,,,,
"USW00004846","VALPARAISO PORTER CO MUNICIPAL AIRPORT, IN US","41.4535","-86.997964","234.0","2014-10","3.7",",W","328.1","W","1.4",",W","13",",W","8",",W",,,,,"0",",W","3",",W","0",",W","5",",W","0",",W","-1.0",",W,23,",,,,,"41.4",",,W,02,","24.4",",W,27,+",,,"329.1","W",,,,,,,,,"229.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.4",",,,W",,,,,"11.0",",W","16.2",",,,W","5.7",",,,W",,,"320",",W","330",",W",,,"13.4",",W","20.1",",W"
"US1INCS0011","WA9TTB GALVESTON 1.0 ESE, IN US","40.5698","-86.1744","240.2","2014-10",,,,,,,"13","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"19.3","1,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.1","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0012","N9ZMY LOGANSPORT 0.9 E, IN US","40.7513","-86.3411","195.4","2014-10",,,,,,,"12","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"50.8","1,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.9","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0036","ELKHART 4.8 SW, IN US","41.642487","-86.04149","226.2","2014-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"36.6",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.4",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0026","LEBANON 1.7 NNE, IN US","40.076017","-86.465072","288.0","2014-10",,,,,,,"18",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0039","GOSHEN 3.0 WSW, IN US","41.557751","-85.883424","270.1","2014-10",,,,,,,"17",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"44.5",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INRN0009","LYNN 0.3 WNW, IN US","40.049555","-84.947398","356.3","2014-10",,,,,,,"16",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"11.7",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INRP0011","BATESVILLE 0.5 NNE, IN US","39.3044","-85.2153","296.6","2014-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"18.3",",,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0076","INDIANAPOLIS 6.8 NNE, IN US","39.872144","-86.12009","227.1","2014-10",,,,,,,"14","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"15.5","4,,N,14,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.2","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122309","DUBOIS S IN FORAGE FARM, IN US","38.4558","-86.6983","210.3","2014-10",,,"503.6","7","7.8",",7","15",",7","9",",7",,,,,"0",",7","2",",7","0",",7","14",",7","0",",7","-1.7",",7,30,",,,,,"52.1",",,7,14,","30.6",",7,03,",,,"226.2","7","20.6",",,,7,3,1","19.4",",,,7,5,2",,,,,"167.8",",7","25.6",",,,7,3,1","22.8",",,,7,5,2",,,,,"8.3",",,,7,3,1","11.1",",,,7,5,2",,,,,"13.3",",,,7,3,1","13.9",",,,7,5,2",,,,,"12.4",",,,7,3,1","14.1",",,,7,5,2",,,,,,,"17.0",",,,7,3,1","16.8",",,,7,5,2",,,,,,,"161.0",",,,7",,,,,"13.2",",7","20.0",",,,7","6.4",",,,7",,,,,,,,,,,,
"US1INBN0053","ZIONSVILLE 4.3 NNW, IN US","40.013647","-86.290054","267.9","2014-10",,,,,,,"17","2,N","9","2,N",,,,,,,,,,,,,,,,,,,,,"18.5","2,,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.5",",a,,N",,,,,,,,,,,,,,,,,,,,,,
