"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INSN0012","HUDSON 0.3 SE, IN US","41.53082","-85.07775","301.1","2017-10",,,,,,,"10","5,N","7","5,N",,,,,,,,,,,,,,,,,,,,,"19.1","5,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.3","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0018","HEBRON 3.7 NE, IN US","41.367069","-87.162253","223.1","2017-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"54.4",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.0",",,,N",,,,,,,,,,,,,,,,,,
"USC00127959","SHAKAMAK STATE PARK, IN US","39.1613","-87.2436","167.3","2017-10",,,,,"28.4",",7","13",",7","11",",7","0",",7","0",",7","0",",7","2",",7","0",",7","17",",7","0",",7","-1.7",",7,31,","0",",,7,31,+","0.0",",T,7,30,","29.7",",,7,05,","29.4",",7,15,",,,"162.6","7",,,,,,,,,"140.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.7",",,,7","0",",T,,7","14.7",",7","20.1",",,,7","9.4",",,,7",,,,,,,,,,
"US1INPT0146","VALPARAISO 2.8 ENE, IN US","41.497","-87.00347","241.7","2017-10",,,,,,,"10","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"77.2","1,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.2","1,,,N",,,,,,,,,,,,,,,,,,
"US1INHN0013","CUMBERLAND 0.7 E, IN US","39.783605","-85.938932","262.1","2017-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"16.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0024","KC9QCJ SHAMROCK LAKES 3.0 NNW, IN US","40.4489","-85.4543","274.6","2017-10",,,,,,,"16","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"16.0","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.5","4,,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2017-10",,,"560.8","R","24.4",",R","10",",R","8",",R",,,,,"0",",R","4",",R","0",",R","16",",R","0",",R","-2.0",",R,30,",,,,,"20.6",",,R,23,","28.2",",R,07,",,,"172.2","R",,,,,,,,,"148.0",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.4",",,,R",,,"14.4",",R","19.6",",,,R","9.1",",,,R",,,,,,,,,,
"US1INHW0018","K9VEZ INDIAN HEIGHTS 3.6 W, IN US","40.4326","-86.1844","255.7","2017-10",,,,,,,"11","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"28.4","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.4","3,,,N",,,,,,,,,,,,,,,,,,
"US1INHW0009","BURLINGTON 5.8 NE, IN US","40.546963","-86.326215","239.0","2017-10",,,,,,,"16","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"25.4","1,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.8","1,,,N",,,,,,,,,,,,,,,,,,
"US1INCK0023","JEFFERSONVILLE 0.4 SE, IN US","38.297265","-85.71975","142.0","2017-10",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"38.9",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2017-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"27.9",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2017-10",,,,,,,"14",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"21.1",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.3",",,,N",,,,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2017-10",,,,,,,"13",",7","9",",7",,,,,,,,,,,,,,,,,,,,,"16.3",",,7,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.5",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2017-10",,,,,,,"7","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"20.3","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.1","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0008","VALPARAISO 0.6 SE, IN US","41.470792","-87.043314","251.2","2017-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"76.5",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"209.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0023","COLUMBIA CITY 8.4 N, IN US","41.280030165316","-85.472929477672","280.4","2017-10",,,,,,,"15",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"22.9",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.1",",,,N",,,,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2017-10","3.4",",W","608.6","W","26.0",",W","10",",W","10",",W",,,,,"0",",W","4",",W","0",",W","18",",W","0",",W","-1.0",",W,31,+",,,,,"57.9",",,W,05,","29.4",",W,07,+",,,"174.3","W",,,,,,,,,"143.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.4",",,,W",,,"14.6",",W","20.0",",,,W","9.1",",,,W","180",",W","170",",W",,,"12.5",",W","15.7",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2017-10",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"16.3",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0128","VALPARAISO 1.0 NE, IN US","41.4868748","-87.0363092","249.6","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"197.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2017-10",,,,,,,"13",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"20.1",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.0","5,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0126","HEBRON 0.6 NE, IN US","41.3276","-87.193487","213.1","2017-10",,,,,,,"9","5,N","5","5,N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","50.0","5,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"177.1",",a,,N","0","5,,,N",,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2017-10",,,"415.8","7","19.9",",7","11",",7","8",",7","0",",7","0",",7","0",",7","1",",7","0",",7","16",",7","0",",7","-0.6",",7,26,","0",",,7,31,+","0.0",",,7,31,+","30.0",",,7,24,","28.9",",7,08,",,,"214.8","7",,,,,,,,,"148.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.3",",,,7","0",",,,7","14.2",",7","19.2",",,,7","9.1",",,,7",,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2017-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2017-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"19.1",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2017-10",,,,,,,"11",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"17.5",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2017-10",,,,,,,"12","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"79.2","2,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229.0",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2017-10",,,,,,,"10","5,N","8","5,N",,,,,,,,,,,,,,,,,,,,,"38.4","5,,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"141.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2017-10",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"36.3",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.5",",,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2017-10",,,"689.2","U","32.8",",U",,,,,,,,,"0",",U","3",",U","0",",U","17",",U","0",",U","-1.7",",U,29,",,,,,,,"28.9",",U,14,",,,"155.5","U",,,,,,,,,"137.5",",U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"15.0",",U","20.1",",,,U","9.9",",,,U",,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2017-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"23.1",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0018","UPLAND 2.4 SSE, IN US","40.430175","-85.496869","279.2","2017-10",,,,,,,"12","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"10.9","2,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INTN0010","ELWOOD 3.5 WSW, IN US","40.2544","-85.9","261.2","2017-10",,,,,,,"14","1,N","9","1,N",,,,,,,,,,,,,,,,,,,,,"19.3","1,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.7","1,,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2017-10",,,,,,,"17",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"35.6",",,N,23,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"107.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2017-10",,,,,,,"16",",7","11",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","17.5",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"108.8",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2017-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"40.9",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.1",",,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2017-10",,,"383.1","7","16.2",",7","10",",7","7",",7","0",",7","0",",7","0",",7","3",",7","0",",7","15",",7","0",",7","0.0",",7,31,+","0",",,7,31,+","0.0",",T,7,28,","21.3",",,7,11,","27.8",",7,07,",,,"222.0","7",,,,,,,,,"155.5",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.6",",,,7","0",",T,,7","13.8",",7","18.8",",,,7","8.9",",,,7",,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2017-10",,,,,,,"17",",7","11",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","77.5",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.0",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INLW0022","KB9LGS OOLITIC 2.2 N, IN US","38.9232","-86.5339","187.8","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112.3","5,a,,N",,,,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2017-10",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"49.0",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0007","JASPER 8.8 NW, IN US","38.4899","-87.0399","153.9","2017-10",,,,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"38.1",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INFD0023","FLOYDS KNOBS 1.7 NW, IN US","38.343234","-85.895055","276.1","2017-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"52.6",",,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0031","CHURUBUSCO 3.1 NNW, IN US","41.27262","-85.34728","276.8","2017-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"23.1",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2017-10",,,,,,,"13","1,N","10","1,N","0","1,N","0","1,N",,,,,,,,,,,,,"0","1,,N,31,+","0.0","1,T,N,28,","19.8","1,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.5","1,,,N","0","1,T,,N",,,,,,,,,,,,,,,,
"US1INSJ0058","SOUTH BEND 4.5 SE, IN US","41.622462","-86.216338","266.1","2017-10",,,,,,,"13",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"37.1",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0117","VALPARAISO 5.5 SSW, IN US","41.4078612","-87.1043981","225.2","2017-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"53.8",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"194.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0132","INDIANAPOLIS 8.0 N, IN US","39.890667","-86.119217","223.1","2017-10",,,,,,,"13","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"18.3","4,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.5",",a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2017-10",,,,,,,"11",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"68.1",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"205.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0002","K9NQW MARION 1.8 NW, IN US","40.566198","-85.692177","260.9","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.2",",a,,N",,,,,,,,,,,,,,,,,,
"US1INTN0009","K9WKK TIPTON 1.3 NW, IN US","40.2969","-86.0574","267.0","2017-10",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"27.9",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2017-10",,,,,,,"16","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"33.8","3,,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"134.4","3,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0007","LA FONTAINE 3.4 ESE, IN US","40.652935","-85.662348","261.2","2017-10",,,,,,,"11",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"25.4",",,N,24,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0007","MILLERSBURG 0.5 SW, IN US","41.520929","-85.700842","271.0","2017-10",,,,,,,"14",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",T,N,31,","23.9",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.6",",,,N","0",",T,,N",,,,,,,,,,,,,,,,
"US1INJY0012","PORTLAND 2.3 S, IN US","40.399731","-84.984218","285.0","2017-10",,,,,,,"13","3,N","9","3,N",,,,,,,,,,,,,,,,,,,,,"29.0","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.7","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2017-10",,,,,,,"18",",N","8",",N","0","1,N","0",",N",,,,,,,,,,,,,"0","1,,N,31,+","0.0",",,N,31,+","30.0",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.4",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INMN0023","KC9RPX ELLETTSVILLE 0.5 W, IN US","39.2319","-86.6315","238.0","2017-10",,,,,,,"14","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"29.0","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"129.0","1,,,N",,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2017-10",,,"438.3","7","17.8",",7","13","4,7","9","4,7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","-2.2",",7,30,","0",",,7,31,+","0.0",",,7,31,+","29.0","4,,7,05,","28.9",",7,08,",,,"190.8","7",,,,,,,,,"158.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"117.2",",a,,7","0",",,,7","13.8",",7","18.9",",,,7","8.7",",,,7",,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2017-10",,,,,,,"10","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"48.0","4,,N,09,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.8","4,,,N",,,,,,,,,,,,,,,,,,
"US1INMN0026","BLOOMINGTON 1.1 W, IN US","39.168872","-86.541992","249.3","2017-10",,,,,,,"14","1,N","13","1,N",,,,,,,,,,,,,,,,,,,,,"27.9","1,,N,08,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.9","1,,,N",,,,,,,,,,,,,,,,,,
"USC00123146","FRENCH LICK 3 N, IN US","38.5947","-86.6129","223.4","2017-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.4","3,a,,7",,,,,,,,,,,,,,,,,,
"US1INMR0002","LAWRENCE 2.0 ENE, IN US","39.880253","-85.953487","259.1","2017-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"15.2",",,N,24,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0046","GRANGER 1.8 ENE, IN US","41.74622","-86.10721","243.8","2017-10",,,,,,,"14","4,N","11","4,N",,,,,,,,,,,,,,,,,,,,,"81.0","4,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"229.4","1,a,,N",,,,,,,,,,,,,,,,,,
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2017-10","2.5",",W","615.9","W","25.9",",W","14","1,W","8","1,W",,,,,"0",",W","3",",W","0",",W","17",",W","0",",W","-0.5",",W,30,+",,,,,"22.4","1,,W,05,","28.9",",W,07,",,,"158.6","W",,,,,,,,,"141.8",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.3","1,,,W",,,"14.6",",W","19.5",",,,W","9.7",",,,W","290",",W","300",",W",,,"12.5",",W","15.2",",W"
"US1INSN0025","ANGOLA 1.2 S, IN US","41.624934","-85.0018149","316.4","2017-10",,,,,,,"13",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"19.6",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.6",",,,N",,,,,,,,,,,,,,,,,,
