"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INGR0029","KD9CQQ UPLAND 0.7 ENE, IN US","40.4681","-85.5024","285.9","2018-10",,,,,,,"9","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"65.8","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.2","2,,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2018-10",,,"785.6","R","51.6",",R","9",",R","5",",R",,,,,"0",",R","1",",R","0",",R","11",",R","0",",R","-2.2",",R,21,",,,,,"29.3",",,R,31,","30.3",",R,06,",,,"221.0","R",,,,,,,,,"198.9",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.7",",,,R",,,"13.6",",R","18.9",",,,R","8.3",",,,R",,,,,,,,,,
"US1INHW0018","K9VEZ INDIAN HEIGHTS 3.6 W, IN US","40.4326","-86.1844","255.7","2018-10",,,,,,,"11",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"35.1",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INHW0009","BURLINGTON 5.8 NE, IN US","40.546963","-86.326215","239.0","2018-10",,,,,,,"10","3,N","6","3,N",,,,,,,,,,,,,,,,,,,,,"29.2","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INCK0023","JEFFERSONVILLE 0.4 SE, IN US","38.297265","-85.71975","142.0","2018-10",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"18.0",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"49.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2018-10",,,,,,,"16","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"25.4","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2018-10",,,,,,,"16","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"32.5","3,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"121.2",",a,,N",,,,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2018-10",,,,,,,"11",",7","7",",7",,,,,,,,,,,,,,,,,,,,,"27.9",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"92.3",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2018-10",,,,,,,"9","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"18.8","2,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.6",",a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0008","VALPARAISO 0.6 SE, IN US","41.470792","-87.043314","251.2","2018-10",,,,,,,"11","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"19.8","2,,N,11,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.9",",a,,N",,,,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2018-10","3.8",",W","858.0","W","59.6",",W","8",",W","5",",W",,,,,"0",",W","2",",W","0",",W","11",",W","0",",W","-2.1",",W,18,",,,,,"25.9",",,W,31,","31.7",",W,08,+",,,"215.1","W",,,,,,,,,"196.2",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.9",",,,W",,,"13.9",",W","19.6",",,,W","8.3",",,,W","330",",W","320",",W",,,"17.4",",W","25.5",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2018-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2018-10",,,,,,,"13","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"47.5","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.9","5,a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0126","HEBRON 0.6 NE, IN US","41.3276","-87.193487","213.1","2018-10",,,,,,,"11","2,N","5","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,T,N,21,","24.9","2,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.4",",a,,N","0","2,T,,N",,,,,,,,,,,,,,,,
"USC00129905","YOUNG AMERICA, IN US","40.5615","-86.3424","235.6","2018-10",,,,,"31.4",",7","12",",7","10",",7","0",",7","0",",7","0",",7","10",",7","0",",7","11",",7","0",",7","-2.8",",7,21,","0",",,7,31,+","0.0",",,7,31,+","59.2",",,7,06,","30.6",",7,09,+",,,,,,,,,,,,,"241.2",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.2",",,,7","0",",,,7","11.6",",7","17.5",",,,7","5.6",",,,7",,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2018-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"25.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2018-10",,,,,,,"13","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"32.0","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.3","2,,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2018-10",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"11.2",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2018-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"23.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2018-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"16.3",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0004","JASONVILLE 4.0 ENE, IN US","39.17632","-87.144557","167.6","2018-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"18.5",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.7",",,,N",,,,,,,,,,,,,,,,,,
"USR0000IHAR","HARDIN RIDGE INDIANA, IN US","39.0","-86.4228","228.6","2018-10",,,"917.8","U","53.9","2,U",,,,,,,,,"0","1,U","1","1,U","0","1,U","11","1,U","0","1,U","-2.2","1,U,21,",,,,,,,"31.7","1,U,07,",,,"196.1","U",,,,,,,,,"181.0","1,U",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14.0","2,U","19.8","1,,,U","8.2","1,,,U",,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2018-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"23.9",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2018-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"40.4",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"143.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INTN0011","TIPTON 0.4 NW, IN US","40.28753","-86.04585","266.1","2018-10",,,,,,,"11","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"11.4","3,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.6",",a,,N",,,,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2018-10",,,,,,,"10","5,7","7","5,7","0","4,7","0","4,7",,,,,,,,,,,,,"0","4,,7,31,+","0.0","4,,7,31,+","13.2","5,,7,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.9",",a,,7","0","4,,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2018-10",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"7.1",",,N,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2018-10",,,"518.1","7","17.5",",7","13",",7","7",",7","0",",7","0",",7","0",",7","4",",7","0",",7","8",",7","0",",7","-1.1",",7,18,","0",",,7,31,+","0.0",",T,7,20,","33.3",",,7,06,","30.0",",7,08,+",,,"281.9","7",,,,,,,,,"237.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.1",",,,7","0",",T,,7","11.2",",7","16.4",",,,7","6.1",",,,7",,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2018-10",,,,,,,"7",",7","7",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","35.6",",,7,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.3",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2018-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"15.7",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0007","JASPER 8.8 NW, IN US","38.4899","-87.0399","153.9","2018-10",,,,,,,"8","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"6.9","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.3","2,,,N",,,,,,,,,,,,,,,,,,
"US1INFD0023","FLOYDS KNOBS 1.7 NW, IN US","38.343234","-85.895055","276.1","2018-10",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"16.8",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0033","ANGOLA 1.7 WNW, IN US","41.65236","-85.02961","317.0","2018-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"38.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0031","CHURUBUSCO 3.1 NNW, IN US","41.27262","-85.34728","276.8","2018-10",,,,,,,"15",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2018-10",,,,,,,"13",",N","4",",N","0","3,N","0","2,N",,,,,,,,,,,,,"0","3,,N,31,+","0.0","2,T,N,13,","23.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.0",",,,N","0","2,T,,N",,,,,,,,,,,,,,,,
"US1INSJ0058","SOUTH BEND 4.5 SE, IN US","41.622462","-86.216338","266.1","2018-10",,,,,,,"15",",N","8",",N","0","2,N","0","2,N",,,,,,,,,,,,,"0","2,,N,31,+","0.0","2,,N,31,+","32.0",",,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.8",",,,N","0","2,,,N",,,,,,,,,,,,,,,,
"US1INPT0117","VALPARAISO 5.5 SSW, IN US","41.4078612","-87.1043981","225.2","2018-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,11,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0132","INDIANAPOLIS 8.0 N, IN US","39.890667","-86.119217","223.1","2018-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"27.4",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2018-10",,,,,,,"9","1,N","4","1,N",,,,,,,,,,,,,,,,,,,,,"34.3","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"79.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INGR0002","K9NQW MARION 1.8 NW, IN US","40.566198","-85.692177","260.9","2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.4","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INTN0009","K9WKK TIPTON 1.3 NW, IN US","40.2969","-86.0574","267.0","2018-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"18.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2018-10",,,,,,,"18",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"49.0",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0007","MILLERSBURG 0.5 SW, IN US","41.520929","-85.700842","271.0","2018-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"43.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2018-10",,,,,,,"17",",N","6",",N","0","1,N","0",",N",,,,,,,,,,,,,"0","1,,N,31,+","0.0",",,N,31,+","53.8",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146.7",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INMN0023","KC9RPX ELLETTSVILLE 0.5 W, IN US","39.2319","-86.6315","238.0","2018-10",,,,,,,"8","5,N","4","5,N",,,,,,,,,,,,,,,,,,,,,"16.8","5,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"64.2",",a,,N",,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2018-10",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",",,,7",,,,,,,,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2018-10",,,,,,,"10",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"11.4",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0002","LAWRENCE 2.0 ENE, IN US","39.880253","-85.953487","259.1","2018-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"14.7",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0046","GRANGER 1.8 ENE, IN US","41.74622","-86.10721","243.8","2018-10",,,,,,,"16","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"31.5","4,,N,11,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.9","2,a,,N",,,,,,,,,,,,,,,,,,
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2018-10","3.0",",W","873.5","W","44.8",",W","11",",W","6",",W",,,,,"0",",W","1",",W","0",",W","11",",W","0",",W","-1.0",",W,21,",,,,,"21.3",",,W,05,","30.6",",W,06,",,,"218.5","W",,,,,,,,,"195.9",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"72.8",",,,W",,,"13.5",",W","18.6",",,,W","8.3",",,,W","310",",W","300",",W",,,"16.5",",W","24.6",",W"
"US1INJY0008","KC9LQY PORTLAND 5.4 SW, IN US","40.388","-85.0643","287.1","2018-10",,,,,,,"8","4,N","7","4,N",,,,,,,,,,,,,,,,,,,,,"17.8","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.0","4,,,N",,,,,,,,,,,,,,,,,,
"USC00121256","CANNELTON, IN US","37.8994","-86.7072","122.5","2018-10",,,"1000.9","7","64.7",",7","9",",7","7",",7",,,,,"0",",7","1",",7","0",",7","11",",7","0",",7","0.0",",7,22,",,,,,"14.5",",,7,06,","30.6",",7,08,",,,"166.9","7",,,,,,,,,"159.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.2",",,,7",,,"15.3",",7","20.3",",,,7","10.2",",,,7",,,,,,,,,,
"US1INMG0021","MARTINSVILLE 2.3 SE, IN US","39.39605","-86.39561667","194.8","2018-10",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"10.2",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMG0024","N9JPX PARAGON 3.2 ENE, IN US","39.4058","-86.5045","180.7","2018-10",,,,,,,"10",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"9.1",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0155","INDIANAPOLIS 5.1 ENE, IN US","39.81302","-86.06196","258.5","2018-10",,,,,,,"9","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"13.2","5,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.7",",a,,N",,,,,,,,,,,,,,,,,,
"US1INMR0154","INDIANAPOLIS 10.7 NE, IN US","39.87012","-85.98596","258.8","2018-10",,,,,,,"14","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"17.3","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.3",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0034","WALKERTON 4.1 ENE, IN US","41.4869","-86.4082","227.4","2018-10",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"29.0",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"138.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00126705","PAOLI, IN US","38.5555","-86.4858","170.7","2018-10",,,"793.2","7","47.2",",7","7",",7","5",",7",,,,,"0",",7","6",",7","0",",7","12",",7","0",",7","-3.3",",7,23,+",,,,,"10.7",",,7,26,","31.7",",7,07,",,,"216.0","7",,,,,,,,,"202.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.2",",,,7",,,"13.3",",7","20.2",",,,7","6.5",",,,7",,,,,,,,,,
"US1INMR0153","INDIANAPOLIS 8.2 N, IN US","39.89486","-86.1346","233.5","2018-10",,,,,,,"6","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"25.1","5,,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.8","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INMR0149","INDIANAPOLIS 6.8 NNE, IN US","39.862416","-86.08343","277.1","2018-10",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"24.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0148","INDIANAPOLIS 3.4 ESE, IN US","39.75098333","-86.0925","244.4","2018-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.8","5,a,,N",,,,,,,,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2018-10","4.0",",W","506.5","W","12.2",",W","13",",W","9",",W","0",",W","0",",W","0",",W","4",",W","0",",W","8",",W","0",",W","-3.2",",W,24,","0",",,W,31,+","0.0",",T,W,20,","25.1",",,W,06,","29.4",",W,08,+",,,"297.0","W",,,,,,,,,"251.1",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.3",",,,W","0",",T,,W","10.6",",W","15.9",",,,W","5.4",",,,W","310",",W","340",",W",,,"16.5",",W","22.8",",W"
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2018-10",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"19.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.1",",,,N",,,,,,,,,,,,,,,,,,
