"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INGR0026","KB9CRA GAS CITY 0.3 N, IN US","40.4941","-85.6065","259.7","2021-10",,,,,,,"17",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"36.8",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INHN0013","CUMBERLAND 0.7 E, IN US","39.783605","-85.938932","262.1","2021-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"57.2",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"208.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0074","SOUTH BEND 3.3 SE, IN US","41.636669","-86.227544","259.7","2021-10",,,,,,,"20",",N","13",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","61.2",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.1",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INMM0012","DENVER 0.5 SSE, IN US","40.8578","-86.07183","206.3","2021-10",,,,,,,"17",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"53.6",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"249.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0029","KD9CQQ UPLAND 0.7 ENE, IN US","40.4681","-85.5024","285.9","2021-10",,,,,,,"19","3,N","11","3,N",,,,,,,,,,,,,,,,,,,,,"44.2","3,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.2","3,,,N",,,,,,,,,,,,,,,,,,
"USW00063898","BEDFORD 5 WNW, IN US","38.8882","-86.5707","231.6","2021-10",,,"630.3","R","30.7",",R","15",",R","9",",R",,,,,"0",",R","0",",R","0",",R","16",",R","0",",R","2.3",",R,27,",,,,,"35.1",",,R,03,","27.5",",R,09,",,,"116.5","R",,,,,,,"98.3",",R",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"126.3",",,,R",,,"16.1",",R","20.8",",,,R","11.5",",,,R",,,,,,,,,,
"US1INDB0011","CELESTINE 0.3 WSW, IN US","38.38237","-86.784242","165.2","2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.7","5,a,,N",,,,,,,,,,,,,,,,,,
"US1INHW0009","BURLINGTON 5.8 NE, IN US","40.546963","-86.326215","239.0","2021-10",,,,,,,"16","5,N","11","5,N",,,,,,,,,,,,,,,,,,,,,"50.0","5,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233.0","5,,,N",,,,,,,,,,,,,,,,,,
"US1INCK0023","JEFFERSONVILLE 0.4 SE, IN US","38.297265","-85.71975","142.0","2021-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"52.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"136.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0007","ANGOLA 8.7 ESE, IN US","41.607934","-84.837635","301.1","2021-10",,,,,,,"22",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"47.2",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"168.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0009","ANGOLA 4.1 N, IN US","41.701001","-84.986686","328.0","2021-10",,,,,,,"20",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"45.2",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212.4",",,,N",,,,,,,,,,,,,,,,,,
"USC00121187","BUTLER 1 SE, IN US","41.4083","-84.8536","259.1","2021-10",,,,,,,"17",",7","11",",7",,,,,,,,,,,,,,,,,,,,,"62.7",",,7,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"183.9",",,,7",,,,,,,,,,,,,,,,,,
"US1INNB0024","KENDALLVILLE 4.5 NW, IN US","41.497119","-85.307049","296.6","2021-10",,,,,,,"15","1,N","13","1,N",,,,,,,,,,,,,,,,,,,,,"57.2","1,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"231.4","1,,,N",,,,,,,,,,,,,,,,,,
"US1INFD0031","GEORGETOWN 2.7 NE, IN US","38.3179","-85.9351","249.3","2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"113.0","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INSW0003","VEVAY 0.6 NE, IN US","38.749254","-85.06287","146.9","2021-10",,,,,,,"17",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"24.6",",,N,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"116.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0008","VALPARAISO 0.6 SE, IN US","41.470792","-87.043314","251.2","2021-10",,,,,,,"16","3,N","10","3,N",,,,,,,,,,,,,,,,,,,,,"71.1","3,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.0","3,,,N",,,,,,,,,,,,,,,,,,
"USW00053866","SHELBYVILLE MUNICIPAL AIRPORT, IN US","39.58545","-85.79982","244.4","2021-10","3.4",",W","803.4","W","48.2",",W","14","1,W","9","1,W",,,,,"0",",W","0",",W","0",",W","20",",W","0",",W","1.1",",W,27,",,,,,"31.8","1,,W,06,","30.0",",W,10,",,,"94.6","W",,,,,,,"80.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"106.0","1,,,W",,,"17.3",",W","22.6",",,,W","12.0",",,,W","160",",W","140",",W",,,"11.6",",W","17.9",",W"
"US1INHN0011","MCCORDSVILLE 2.6 NE, IN US","39.937","-85.9","259.1","2021-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"66.5",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INSN0002","HUDSON 4.1 NNW, IN US","41.591868","-85.101163","321.9","2021-10",,,,,,,"22","2,N","12","2,N",,,,,,,,,,,,,,,,,,,,,"48.8","2,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"223.5",",a,,N",,,,,,,,,,,,,,,,,,
"US1INSN0003","HUDSON 4.6 N, IN US","41.5997","-85.089524","301.1","2021-10",,,,,,,"16","3,N","11","3,N",,,,,,,,,,,,,,,,,,,,,"51.3","3,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"220.2","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INFD0030","GREENVILLE 2.6 SSW, IN US","38.3383","-86.0087","222.2","2021-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"32.3",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INMM0004","DENVER 1.3 NE, IN US","40.875466","-86.056113","233.2","2021-10",,,,,,,"19",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"52.3",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"235.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0134","VALPARAISO 1.7 N, IN US","41.5018","-87.046","253.3","2021-10",,,,,,,"19","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"79.8","1,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"190.3","1,,,N",,,,,,,,,,,,,,,,,,
"US1INJY0022","W9JKL PORTLAND 0.6 SSW, IN US","40.42465","-84.986","278.0","2021-10",,,,,,,"16",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"56.9",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"175.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0012","MARION 5.6 NE, IN US","40.60385","-85.589309","267.0","2021-10",,,,,,,"17",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"55.9",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0064","MISHAWAKA 2.0 E, IN US","41.6649124771357","-86.1308021843433","221.0","2021-10",,,,,,,"22","1,N","12","1,N",,,,,,,,,,,,,,,,,,,,,"41.4","1,,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"174.6","1,,,N",,,,,,,,,,,,,,,,,,
"US1INHN0003","NEW PALESTINE 1.4 S, IN US","39.70061","-85.895044","246.0","2021-10",,,,,,,"14","5,N","10","5,N",,,,,,,,,,,,,,,,,,,,,"34.5","5,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"142.9","5,,,N",,,,,,,,,,,,,,,,,,
"US1INCY0008","BRAZIL 2.7 WNW, IN US","39.540387","-87.170268","191.4","2021-10",,,,,,,"13","4,N","8","4,N",,,,,,,,,,,,,,,,,,,,,"34.3","4,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.4",",a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0012","VALPARAISO 4.3 SW, IN US","41.434538","-87.112379","235.9","2021-10",,,,,,,"17",",N","13",",N",,,"0",",N",,,,,,,,,,,,,,,"0.0",",,N,31,+","82.3",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"210.4",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INPT0133","VALPARAISO 2.2 WNW, IN US","41.4934489130974","-87.0872336626053","239.6","2021-10",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"68.8",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INCY0005","CLAY CITY 0.4 SE, IN US","39.273274","-87.107206","185.9","2021-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"23.1",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INTN0013","WINDFALL 2.2 NNW N9SE, IN US","40.392914","-85.968578","261.5","2021-10",,,,,,,"18",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"46.0",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"207.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INHW0003","KOKOMO 4.6 ESE, IN US","40.452784","-86.050761","257.9","2021-10",,,,,,,"17",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"45.0",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"179.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INWH0002","BURNETTSVILLE 9.9 NNW, IN US","40.897723","-86.652514","213.1","2021-10",,,,,,,"21",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"46.5",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0023","REDKEY 0.6 SE, IN US","40.34238","-85.144846","295.4","2021-10",,,,,,,"18",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"67.3",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0034","UNIONVILLE 3.2 NNW, IN US","39.272542","-86.438802","253.3","2021-10",,,,,,,"16","1,N","11","1,N","0","1,N","0","1,N",,,,,,,,,,,,,"0","1,,N,31,+","0.0","1,,N,31,+","32.8","1,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.3","1,,,N","0","1,,,N",,,,,,,,,,,,,,,,
"USC00122041","DANVILLE 3 SW, IN US","39.7344","-86.5361","291.4","2021-10",,,,,,,"10","5,7","6","5,7","0","5,7","0","5,7",,,,,,,,,,,,,"0","5,,7,31,+","0.0","5,,7,31,+","42.9","5,,7,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"144.5",",a,,7","0","5,,,7",,,,,,,,,,,,,,,,
"US1INDB0001","HUNTINGBURG 0.4 SSW, IN US","38.29294","-86.9611","153.3","2021-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"34.8",",,N,16,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"95.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0036","BLOOMINGTON 3.4 W, IN US","39.166283","-86.585846","271.0","2021-10",,,,,,,"12","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"50.8","3,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195.2",",a,,N",,,,,,,,,,,,,,,,,,
"USC00126400","NORTHERN INDIANA WEATHER FORECAST OFFICE, IN US","41.3588","-85.6997","289.9","2021-10",,,"504.1","7","21.4",",7","21",",7","12",",7","0",",7","0",",7","0",",7","0",",7","0",",7","15",",7","0",",7","0.6",",7,27,","0",",,7,31,+","0.0",",,7,31,+","45.7",",,7,24,","27.2",",7,10,",,,"166.0","7",,,,,,,"138.1",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"193.0",",,,7","0",",,,7","14.6",",7","18.7",",,,7","10.4",",,,7",,,,,,,,,,
"US1INMN0037","BLOOMINGTON 1.7 NNW, IN US","39.19","-86.528889","231.6","2021-10",,,,,,,"14",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"31.5",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.7",",,,N",,,,,,,,,,,,,,,,,,
"USC00126401","NORTH JUDSON 3 S, IN US","41.1734","-86.7571","213.4","2021-10",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",",,,7",,,,,,,,,,,,,,,,
"US1INFD0022","GALENA 3.0 SE, IN US","38.32283333","-85.89583333","253.3","2021-10",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"22.9",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INNB0033","ALBION 9.5 SSW, IN US","41.277395","-85.513861","277.4","2021-10",,,,,,,"19",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"54.6",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"227.2",",,,N",,,,,,,,,,,,,,,,,,
"US1INDB0007","JASPER 8.8 NW, IN US","38.4899","-87.0399","153.9","2021-10",,,,,,,"16","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"23.1","3,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.0","3,,,N",,,,,,,,,,,,,,,,,,
"US1INMR0013","SPEEDWAY 6.2 SSW, IN US","39.706689","-86.28095","243.2","2021-10",,,,,,,"19",",N","13",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","51.8",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"173.9",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INMN0031","BLOOMINGTON 7.1 E, IN US","39.18576","-86.39086","176.8","2021-10",,,,,,,"16",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"23.4",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0117","VALPARAISO 5.5 SSW, IN US","41.4078612","-87.1043981","225.2","2021-10",,,,,,,"19","1,N","13","1,N",,,,,,,,,,,,,,,,,,,,,"61.5","1,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INMR0132","INDIANAPOLIS 8.0 N, IN US","39.890667","-86.119217","223.1","2021-10",,,,,,,"16","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"50.0","2,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164.8","2,,,N",,,,,,,,,,,,,,,,,,
"US1INSN0037","ANGOLA 8.8 ESE, IN US","41.616385","-84.834422","297.8","2021-10",,,,,,,"18",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"46.0",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INPT0003","VALPARAISO 2.0 WSW, IN US","41.46741","-87.08746","220.1","2021-10",,,,,,,"15",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"24.9",",,N,03,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"124.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INGR0002","K9NQW MARION 1.8 NW, IN US","40.566198","-85.692177","260.9","2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"188.6","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INNB0037","ALBION 2.9 S, IN US","41.353055","-85.421795","285.0","2021-10",,,,,,,"18",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"52.8",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2021-10",,,,,,,"22",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"67.1",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0012","PORTLAND 2.3 S, IN US","40.399731","-84.984218","285.0","2021-10",,,,,,,"15",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"68.6",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2021-10",,,,,,,"24",",N","13",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","53.8",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"191.9",",,,N","0",",,,N",,,,,,,,,,,,,,,,
"US1INMN0023","KC9RPX ELLETTSVILLE 0.5 W, IN US","39.2319","-86.6315","238.0","2021-10",,,,,,,"18",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"43.4",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"203.4",",,,N",,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2021-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"181.7","4,a,,N",,,,,,,,,,,,,,,,,,
"USC00123023","FORT WAYNE 6 NW, IN US","41.11705","-85.26014","258.5","2021-10",,,,,,,"16",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","52.6",",,7,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"166.7",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INLW0031","MITCHELL 2.1 N, IN US","38.766374","-86.473671","201.5","2021-10",,,,,,,"14",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"17.5",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2021-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"26.9",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.5",",,,N",,,,,,,,,,,,,,,,,,
"USC00123146","FRENCH LICK 3 N, IN US","38.5947","-86.6129","223.4","2021-10",,,,,"23.3",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","17",",7","0",",7","1.7",",7,28,+","0",",,7,31,+","0.0",",,7,31,+","35.6",",,7,25,","27.8",",7,10,+",,,,,,,,,,,"106.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"118.7",",,,7","0",",,,7","15.7",",7","20.6",",,,7","10.7",",,,7",,,,,,,,,,
"US1INLW0033","BEDFORD 5.1 NNW, IN US","38.927971","-86.529348","206.7","2021-10",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"25.9",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INMR0002","LAWRENCE 2.0 ENE, IN US","39.880253","-85.953487","259.1","2021-10",,,,,,,"19",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"68.3",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"182.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0046","GRANGER 1.8 ENE, IN US","41.74622","-86.10721","243.8","2021-10",,,,,,,"19","2,N","13","2,N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,31,+","46.7","2,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"212.0",",a,,N","0","2,,,N",,,,,,,,,,,,,,,,
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2021-10","2.6",",W","741.8","W","35.3",",W","15",",W","11",",W",,,,,"0",",W","0",",W","0",",W","18",",W","0",",W","1.7",",W,27,",,,,,"43.4",",,W,06,","28.9",",W,10,",,,"109.8","W",,,,,,,"96.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"215.6",",,,W",,,"16.4",",W","20.8",",,,W","11.9",",,,W","340",",W","310",",W",,,"10.3",",W","15.7",",W"
"US1INSN0025","ANGOLA 1.2 S, IN US","41.624934","-85.0018149","316.4","2021-10",,,,,,,"18","2,N","11","2,N",,,,,,,,,,,,,,,,,,,,,"44.7","2,,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"196.8",",a,,N",,,,,,,,,,,,,,,,,,
"US1INPT0110","CHESTERTON 1.4 ENE, IN US","41.61204","-87.034011","194.5","2021-10",,,,,,,"16",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"69.9",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"189.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INJY0008","KC9LQY PORTLAND 5.4 SW, IN US","40.388","-85.0643","287.1","2021-10",,,,,,,"18","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"25.4","2,,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.8","2,,,N",,,,,,,,,,,,,,,,,,
"US1INWH0025","MONTICELLO 0.9 E, IN US","40.7474","-86.7467","207.6","2021-10",,,,,,,"19",",N","13",",N",,,,,,,,,,,,,,,,,,,,,"26.7",",,N,25,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"159.1",",,,N",,,,,,,,,,,,,,,,,,
