"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HN04","HN04_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","HX04","HX04_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LN04","LN04_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","LX04","LX04_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MN04","MN04_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MX04","MX04_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INTN0009","K9WKK TIPTON 1.3 NW, IN US","40.2969","-86.0574","267.0","2013-10",,,,,,,"11","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"34.5","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.0","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0001","WAKARUSA 0.3 WSW, IN US","41.53322","-86.019","259.1","2013-10",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"39.4",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0003","MIDDLEBURY 2.6 WSW, IN US","41.6624","-85.760218","278.0","2013-10",,,,,,,"18",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"52.6",",,N,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INGR0007","LA FONTAINE 3.4 ESE, IN US","40.652935","-85.662348","261.2","2013-10",,,,,,,"11","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"11.4","1,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"36.4","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0007","MILLERSBURG 0.5 SW, IN US","41.520929","-85.700842","271.0","2013-10",,,,,,,"13",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"21.6",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0008","WAKARUSA 2.4 NNE, IN US","41.56551","-85.9933","256.0","2013-10",,,,,,,"17",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"33.5",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"74.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124356","JAMESTOWN 2 E, IN US","39.9237","-86.5984","293.2","2013-10",,,,,"16.9","1,7",,,,,,,,,"0","1,7","5","1,7","0","1,7","10","1,7","0","1,7","-3.3","1,7,25,",,,,,,,"28.3","1,7,04,",,,,,,,,,,,,,"198.1","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.3","1,7","17.7","1,,,7","6.9","1,,,7",,,,,,,,,,,,
"USC00125322","MARENGO, IN US","38.3755","-86.3397","176.8","2013-10",,,,,,,"9","2,7","3","2,7",,,,,,,,,,,,,,,,,,,,,"52.3","2,,7,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"171.2",",a,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INCK0006","CHARLESTOWN 2.6 N, IN US","38.490847","-85.667716","191.1","2013-10",,,,,,,"11","2,N","7","2,N",,,,,,,,,,,,,,,,,,,,,"102.9","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164.6","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123146","FRENCH LICK 3 N, IN US","38.5947","-86.6129","223.4","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"66.3",",a,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INMR0002","LAWRENCE 2.0 ENE, IN US","39.880253","-85.953487","259.1","2013-10",,,,,,,"17",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"59.2",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"146.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPT0106","CROWN POINT 7.8 E, IN US","41.402639","-87.210489","232.9","2013-10",,,,,,,"11","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"37.8","3,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.7","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"USW00053842","INDIANAPOLIS EAGLE CREEK AIRPORT, IN US","39.82483","-86.29583","247.4","2013-10","2.2",",W","542.3","W","15.0",",W","13",",W","8",",W","0",",W","0","2,W","0",",W","4",",W","0",",W","10",",W","0",",W","-1.6",",W,25,","0",",,W,31,+","0.0","2,,W,31,+","56.9",",,W,31,","27.2",",W,04,+",,,"235.2","W",,,,,,,,,"203.0",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"158.8",",,,W",,,"0","2,,,W","12.3",",W","17.6",",,,W","7.0",",,,W",,,"280",",W","280","1,W",,,"17.0",",W","22.4","1,W"
"US1INSN0025","ANGOLA 1.2 S, IN US","41.624934","-85.0018149","316.4","2013-10",,,,,,,"13",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"18.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSN0026","HAMILTON 0.7 N, IN US","41.5425","-84.9149","278.6","2013-10",,,,,,,"9","5,N","5","5,N",,,,,,,,,,,,,,,,,,,,,"16.8","5,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.9","1,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INPT0110","CHESTERTON 1.4 ENE, IN US","41.61204","-87.034011","194.5","2013-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"61.2",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"111.1",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INJY0008","KC9LQY PORTLAND 5.4 SW, IN US","40.388","-85.0643","287.1","2013-10",,,,,,,"13","2,N","5","2,N",,,,,,,,,,,,,,,,,,,,,"23.6","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.7","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00121256","CANNELTON, IN US","37.8994","-86.7072","122.5","2013-10",,,"727.0","7","29.9",",7","8",",7","4",",7",,,,,"0",",7","1",",7","0",",7","15",",7","0",",7","-1.1",",7,26,",,,,,"112.3",",,7,06,","28.9",",7,05,",,,"152.5","7",,,,,,,,,"125.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"132.5",",,,7",,,,,"15.3",",7","20.3",",,,7","10.1",",,,7",,,,,,,,,,,,
"US1INMG0021","MARTINSVILLE 2.3 SE, IN US","39.39605","-86.39561667","194.8","2013-10",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"49.3",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMG0023","K9OJS CLOVERDALE 8.4 E, IN US","39.5128","-86.6418","246.3","2013-10",,,,,,,"11","1,N","11","1,N",,,,,,,,,,,,,,,,,,,,,"48.3","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.0","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00125613","MIDDLETOWN 2 W, IN US","40.063","-85.5777","286.5","2013-10",,,"461.4","7","17.2",",7","14",",7","9",",7","0",",7","0",",7","0",",7","7",",7","0",",7","13",",7","0",",7","-2.8",",7,27,+","0",",,7,31,+","0.0",",T,7,23,","70.6",",,7,06,","27.2",",7,05,",,,"279.8","7",,,,,,,,,"211.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"119.8",",,,7",,,"0",",T,,7","12.1",",7","18.2",",,,7","5.9",",,,7",,,,,,,,,,,,
"US1INMG0024","N9JPX PARAGON 3.2 ENE, IN US","39.4058","-86.5045","180.7","2013-10",,,,,,,"12","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"40.6","2,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.8","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0036","MISHAWAKA 5.9 SE, IN US","41.6011654","-86.0997298","250.5","2013-10",,,,,,,"14",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"35.1",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INKN0004","BICKNELL 0.5 W, IN US","38.776406","-87.317233","150.9","2013-10",,,,,,,"12",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",,N,31,+","0.0",",,N,31,+","89.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"152.8",",,,N",,,"0",",,,N",,,,,,,,,,,,,,,,,,
"US1INSJ0034","WALKERTON 4.1 ENE, IN US","41.4869","-86.4082","227.4","2013-10",,,,,,,"12",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"36.8",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00126705","PAOLI, IN US","38.5555","-86.4858","170.7","2013-10",,,"564.4","7","16.5","1,7","11",",7","6",",7","0",",7","0",",7","0",",7","7",",7","0","1,7","13","1,7","0","1,7","-4.4",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","76.2",",,7,06,","27.8","1,7,06,+",,,"219.6","7",,,,,,,,,"184.6","1,7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"128.4",",,,7",,,"0",",,,7","12.7","1,7","19.4","1,,,7","5.9",",,,7",,,,,,,,,,,,
"US1INST0003","KNOX 4.1 SW, IN US","41.244","-86.669","221.9","2013-10",,,,,,,"12","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"33.5","2,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.1","2,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0032","NEW CARLISLE 3.3 SSW, IN US","41.657684","-86.526204","251.8","2013-10",,,,,,,"12",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"51.6",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.8",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0014","WHITESTOWN 0.7 SSW, IN US","39.986","-86.3518","287.1","2013-10",,,,,,,"14",",N","8",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",T,N,23,","0.0",",T,N,23,","34.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"86.6",",,,N",,,"0",",T,,N",,,,,,,,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2013-10","3.3",",W","445.1","W","15.9",",W","12",",W","10",",W","0",",W","0",",W","0",",W","4",",W","0",",W","10",",W","0",",W","-2.1",",W,25,","0",",,W,31,+","8.0",",,W,24,","30.5",",,W,31,","27.8",",W,02,",,,"283.6","W",,,,,,,,,"213.4",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.5",",,,W",,,"8",",,,W","12.0",",W","17.3",",,,W","6.6",",,,W",,,"230",",W","280",",W",,,"11.6",",W","16.1",",W"
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2013-10",,,,,,,"13",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"38.6",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.0",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INST0001","NORTH JUDSON 5.7 ESE, IN US","41.178405","-86.67906","223.1","2013-10",,,,,,,"12",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"23.6",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2013-10",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"69.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.7",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0008","BLOOMINGTON 6.9 S, IN US","39.0662","-86.5272","223.1","2013-10",,,,,,,"12","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"88.9","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.0",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INCS0007","LOGANSPORT 2.2 NNW, IN US","40.782199","-86.374012","221.6","2013-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.3","3,a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INMN0002","BLOOMINGTON 7.1 WSW, IN US","39.141","-86.65","289.9","2013-10",,,,,,,"15","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"66.5","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.1","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2013-10",,,,,,,"15",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","38.6",",,7,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"123.8",",,,7",,,"0",",,,7",,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2013-10",,,"555.5","7","20.9",",7","12",",7","5",",7","0",",7","0",",7","0",",7","7",",7","0",",7","13",",7","0",",7","-3.9",",7,28,+","0",",,7,31,+","0.0",",,7,31,+","21.6",",,7,31,","30.0",",7,04,",,,"242.2","7","21.7",",,,7,3,2","21.1","1,,,7,5,2",,,,,"199.5",",7","28.9",",,,7,3,2","25.6","1,,,7,5,2",,,,,"3.9",",,,7,3,2","6.7","1,,,7,5,2",,,,,"7.8",",,,7,3,2","8.9","1,,,7,5,2",,,,,"12.5",",,,7,3,2","13.3","1,,,7,5,2",,,,,,,"20.3",",,,7,3,2","16.6","1,,,7,5,2",,,,,,,"53.6",",,,7",,,"0",",,,7","12.6",",7","19.5",",,,7","5.6",",,,7",,,,,,,,,,,,
"US1INNW0007","BROOK 4.2 W, IN US","40.866767","-87.445439","203.0","2013-10",,,,,,,"7","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"24.9","3,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"60.3",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00120177","ANDERSON 1 N, IN US","40.1167","-85.68131","256.9","2013-10",,,"514.6","7","12.0",",7","9",",7","7",",7","0",",7","0",",7","0",",7","5",",7","0",",7","10",",7","0",",7","-1.7",",7,25,","0",",,7,31,+","0.0",",T,7,23,","39.4",",,7,05,","26.7",",7,04,",,,"243.4","7",,,,,,,,,"198.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"156.5",",,,7",,,"0",",T,,7","12.3",",7","17.7",",,,7","6.9",",,,7",,,,,,,,,,,,
"USC00124657","KNOX WWTP, IN US","41.3053","-86.6285","210.3","2013-10",,,"374.6","7","3.9",",7","11",",7","6",",7","0",",7","0",",7","0",",7","9",",7","0",",7","10",",7","0",",7","-2.8",",7,26,+","0",",,7,31,+","0.0",",,7,31,+","32.8",",,7,31,","26.1",",7,06,+",,,"339.6","7",,,,,,,,,"245.3",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.3",",,,7",,,"0",",,,7","10.6",",7","17.3",",,,7","3.8",",,,7",,,,,,,,,,,,
"USC00124778","LAKE VILLAGE 7 SE, IN US","41.08586","-87.38331","205.7","2013-10",,,,,,,"8",",7","6",",7",,,,,,,,,,,,,,,,,,,,,"51.3",",,7,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.4",",,,7",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0005","KENTLAND 0.6 NNW, IN US","40.780751","-87.449527","203.9","2013-10",,,,,,,"7","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"22.1","3,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.6",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0006","KENTLAND 1.7 SSE, IN US","40.751059","-87.428932","216.1","2013-10",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"22.1",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0028","SOUTH BEND 4.6 SE, IN US","41.6209","-86.2152","269.4","2013-10",,,,,,,"14",",N","9",",N","0",",N","0",",N",,,,,,,,,,,,,"0",",T,N,24,","0.0",",T,N,25,+","28.4",",,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.6",",,,N",,,"0",",T,,N",,,,,,,,,,,,,,,,,,
"USW00094895","MUNCIE DELAWARE CO AIRPORT, IN US","40.23451","-85.39356","285.2","2013-10","2.9",",W","522.2","W","17.8",",W","10",",W","7",",W","0",",W","0","1,W","0",",W","6",",W","0",",W","11",",W","0",",W","-2.1",",W,25,","0",",,W,31,+","0.0","1,,W,31,+","32.5",",,W,06,","27.8",",W,04,",,,"268.3","W",,,,,,,,,"205.2",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100.0",",,,W",,,"0","1,,,W","12.3",",W","18.0",",,,W","6.6",",,,W",,,"270","1,W","280","2,W",,,"17.0","1,W","25.0","2,W"
"USC00123206","GARRETT, IN US","41.3415","-85.1292","268.2","2013-10",,,"409.6","7","12.8",",7","13",",7","6",",7","0",",7","0",",7","0",",7","8",",7","0",",7","11",",7","0",",7","-2.2",",7,29,+","0",",,7,31,+","0.0",",,7,31,+","20.6",",,7,05,","27.8",",7,03,",,,"317.8","7",,,,,,,,,"233.9",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.7",",,,7",,,"0",",,,7","11.2",",7","17.4",",,,7","5.0",",,,7",,,,,,,,,,,,
"US1INNW0003","KENTLAND 0.3 ENE, IN US","40.774332","-87.440872","210.0","2013-10",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"28.7",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"83.3",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INSJ0026","MISHAWAKA 3.9 ENE, IN US","41.683294","-86.095364","230.1","2013-10",,,,,,,"18",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"28.7",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"105.5",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INNW0001","MOUNT AYR 1.6 NNE, IN US","40.973306","-87.290494","206.0","2013-10",,,,,,,"10","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"24.9","1,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.6","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00123207","GARRETT 1 S, IN US","41.3366","-85.1198","265.2","2013-10",,,"365.1","7","7.2",",7","12",",7","7",",7","0",",7","0",",7","0",",7","7",",7","0",",7","11",",7","0",",7","-3.9",",7,28,","0",",,7,31,+","0.0",",T,7,25,+","21.8",",,7,04,","28.3",",7,04,",,,"323.3","7",,,,,,,,,"232.7",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.0",",,,7",,,"0",",T,,7","11.1",",7","17.4",",,,7","4.8",",,,7",,,,,,,,,,,,
"US1INBN0002","NEW ROSS 2.0 E, IN US","39.96088","-86.67617","289.9","2013-10",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"31.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"93.9",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INST0010","KB9GPW NORTH JUDSON 3.9 SW, IN US","41.1803","-86.8327","216.4","2013-10",,,,,,,"10","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"29.2","1,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.5","1,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INBN0009","THORNTOWN 2.9 WSW, IN US","40.105264","-86.656594","259.1","2013-10",,,,,,,"14","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"20.6","3,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"80.2","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0015","GOSHEN 2.4 NW, IN US","41.59978","-85.872915","242.9","2013-10",,,,,,,"17","3,N","5","3,N",,,,,,,,,,,,,,,,,,,,,"11.2","3,,N,04,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.9","3,,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0017","SYRACUSE 4.4 NNW, IN US","41.48472","-85.7701","252.1","2013-10",,,,,,,"13",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"23.1",",,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.2",",,,N",,,,,,,,,,,,,,,,,,,,,,
"US1INEL0019","GOSHEN 1.2 WNW, IN US","41.582699","-85.858244","243.8","2013-10",,,,,,,"14","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"38.9","2,,N,31,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.0",",a,,N",,,,,,,,,,,,,,,,,,,,,,
"USC00124782","LAKEVILLE, IN US","41.5269","-86.2692","256.3","2013-10",,,"316.8","7","8.9",",7","14",",7","7",",7","0",",7","0",",7","0",",7","9",",7","0",",7","10",",7","0",",7","-2.2",",7,29,+","0",",,7,31,+","0.0",",T,7,25,+","36.1",",,7,31,","27.2",",7,05,",,,"365.6","7",,,,,,,,,"248.8",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"81.2",",,,7",,,"0",",T,,7","10.6",",7","16.9",",,,7","4.3",",,,7",,,,,,,,,,,,
"USC00121030","BROOKVILLE, IN US","39.42387","-85.01445","192.0","2013-10",,,"568.9","7","13.9",",7","14",",7","8",",7",,,,,"0",",7","7",",7","0",",7","14",",7","0",",7","-2.2",",7,26,",,,,,"88.1",",,7,06,","28.9",",7,05,",,,"220.6","7",,,,,,,,,"186.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.9",",,,7",,,,,"12.8",",7","19.8",",,,7","5.8",",,,7",,,,,,,,,,,,
