"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HN02","HN02_ATTRIBUTES","HN03","HN03_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","HX02","HX02_ATTRIBUTES","HX03","HX03_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LN02","LN02_ATTRIBUTES","LN03","LN03_ATTRIBUTES","LX01","LX01_ATTRIBUTES","LX02","LX02_ATTRIBUTES","LX03","LX03_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MN02","MN02_ATTRIBUTES","MN03","MN03_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MX02","MX02_ATTRIBUTES","MX03","MX03_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1INMR0153","INDIANAPOLIS 8.2 N, IN US","39.89486","-86.1346","233.5","2023-05",,,,,,,"6","5,N","6","5,N",,,,,,,,,,,,,,,,,,,,,"38.6","5,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.9","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2023-04",,,,,,,"11","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"11.4","3,,N,21,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.9","3,,,N",,,,,,,,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2023-06",,,,,,,"6","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"16.8","1,,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.8","1,,,N",,,,,,,,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2023-07",,,,,,,"12",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"27.9",",,N,28,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"122.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2023-08",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"28.4",",,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.1",",,,N",,,,,,,,,,,,,,,,,,
"US1INBN0011","LEBANON 6.2 ESE, IN US","40.026097","-86.361871","292.0","2023-09",,,,,,,"6",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"16.0",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"56.4",",,,N",,,,,,,,,,,,,,,,,,
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-04","4.3",",W","7.8","D","7.8",",W","14",",W","10",",W","0",",W","0",",W","0",",W","7",",W","0",",W","9",",W","0",",W","-4.9",",W,02,","0",",,W,30,+","0.0",",T,W,30,+","18.5",",,W,05,","28.9",",W,14,",,,"2953.1","D",,,,,,,"245.8",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"58.4",",,,W","0",",T,,W","10.4",",W","16.9",",,,W","3.9",",,,W","260",",W","200",",W",,,"14.8",",W","23.3",",W"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-05","3.4",",W","33.0","D","25.2",",W","6",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","24",",W","2",",W","2.2",",W,01,","0",",,W,31,+","0.0",",T,W,01,","21.6",",,W,01,","33.3",",W,30,",,,"3043.2","D",,,,,,,"90.1",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45.7",",,,W","0",",T,,W","16.2",",W","23.1",",,,W","9.4",",,,W","310",",W","320",",W",,,"13.0",",W","18.8",",W"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-06","3.2",",W","116.0","D","83.0",",W","6",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","26",",W","4",",W","6.7",",W,08,","0",",,W,30,+","0.0",",,W,30,+","20.1",",,W,13,","33.3",",W,03,+",,,"3063.7","D",,,,,,,"20.5",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"57.1",",,,W","0",",,,W","20.4",",W","27.0",",,,W","13.8",",,,W","140",",W","290",",W",,,"13.9",",W","17.9",",W"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-07","2.7",",W","248.1","D","132.1",",W","12",",W","11",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","4",",W","12.2",",W,09,","0",",,W,31,+","0.0",",,W,31,+","45.2",",,W,28,","33.3",",W,27,",,,"0.0","D",,,,,,,"0.0",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"198.3",",,,W","0",",,,W","22.6",",W","28.4",",,,W","16.7",",,,W","200",",W","220",",W",,,"22.8",",W","35.8",",W"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-08","3.2",",W","362.2","D","114.1",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","31",",W","2",",W","8.9",",W,31,","0",",,W,31,+","0.0",",,W,31,+","30.5",",,W,05,","35.6",",W,24,",,,"1.9","D",,,,,,,"1.9",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.7",",,,W","0",",,,W","21.9",",W","27.4",",,,W","16.5",",,,W","340",",W","340",",W",,,"11.2",",W","18.3",",W"
"USW00014848","SOUTH BEND AIRPORT, IN US","41.70722","-86.31628","235.4","2023-09","2.8",",W","416.9","D","54.7",",W","7",",W","4",",W","0",",W","0",",W","0",",W","0",",W","0",",W","22",",W","3",",W","7.8",",W,14,","0",",,W,30,+","0.0",",,W,30,+","17.3",",,W,11,","33.9",",W,05,",,,"29.6","D",,,,,,,"27.7",",W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"43.4",",,,W","0",",,,W","19.2",",W","24.8",",,,W","13.7",",,,W","260",",W","250",",W",,,"10.3",",W","13.9",",W"
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2023-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.3","1,a,,N",,,,,,,,,,,,,,,,,,
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2023-07",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"42.4",",,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"133.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2023-08",,,,,,,"11",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"17.8",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"76.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INBN0010","LEBANON 4.5 NNE, IN US","40.115207","-86.455075","284.1","2023-09",,,,,,,"8","1,N","3","1,N",,,,,,,,,,,,,,,,,,,,,"10.2","1,,N,28,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"27.0","1,,,N",,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2023-04",,,,,,,"9","1,N","7","1,N",,,,,,,,,,,,,,,,,,,,,"29.0","1,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"84.9","1,,,N",,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2023-05",,,,,,,"8",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"41.1",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0007","BLOOMINGTON 6.5 WNW, IN US","39.208272","-86.630458","253.9","2023-06",,,,,,,"10",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"36.1",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"69.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-04",,,,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"12.2",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-05",,,,,,,"8",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"52.8",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-06",,,,,,,"8",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"48.5",",,N,30,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"96.4",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-07",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"30.7",",,N,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"94.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-08",,,,,,,"8",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"25.7",",,N,15,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"70.0",",,,N",,,,,,,,,,,,,,,,,,
"US1INVG0006","UNIVERSAL 4.2 SW, IN US","39.57905","-87.5084","188.1","2023-09",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"29.0",",,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"47.5",",,,N",,,,,,,,,,,,,,,,,,
"US1INMY0018","LADOGA 3.4 E, IN US","39.90723","-86.73604","273.4","2023-04",,,,,,,"14",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"13.0",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"61.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMY0018","LADOGA 3.4 E, IN US","39.90723","-86.73604","273.4","2023-05",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"36.3",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMY0018","LADOGA 3.4 E, IN US","39.90723","-86.73604","273.4","2023-06",,,,,,,"7","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"15.0","3,,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"51.1",",a,,N",,,,,,,,,,,,,,,,,,
"US1INMY0018","LADOGA 3.4 E, IN US","39.90723","-86.73604","273.4","2023-07",,,,,,,"12","4,N","6","4,N",,,,,,,,,,,,,,,,,,,,,"62.2","4,,N,29,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"192.3","2,a,,N",,,,,,,,,,,,,,,,,,
"US1INMY0018","LADOGA 3.4 E, IN US","39.90723","-86.73604","273.4","2023-09",,,,,,,"4","4,N","2","4,N",,,,,,,,,,,,,,,,,,,,,"15.0","4,,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.8","4,,,N",,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2023-04",,,,,,,"11",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"7.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"40.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2023-05",,,,,,,"9","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"34.5","1,,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.6","1,,,N",,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2023-08",,,,,,,"9","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"21.3","1,,N,10,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.2","1,,,N",,,,,,,,,,,,,,,,,,
"US1INBN0017","THORNTOWN 3.4 SW, IN US","40.090749","-86.650062","267.9","2023-09",,,,,,,"8","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"16.8","2,,N,27,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.4","2,,,N",,,,,,,,,,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-04",,,"15.8","7","15.8",",7","11",",7","9",",7","0",",7","0",",7","0",",7","4",",7","0",",7","16",",7","0",",7","-1.1",",7,02,","0",",,7,30,+","0.0",",,7,30,+","28.2",",,7,06,","30.0",",7,21,+",,,"2168.5","7",,,,,,,"146.4",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.8",",,,7","0",",,,7","14.0",",7","21.6",",,,7","6.3",",,,7",,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-05",,,"69.8","7","54.0",",7","9",",7","9",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","3",",7","3.9",",7,05,+","0",",,7,31,+","0.0",",,7,31,+","35.6",",,7,17,","33.3",",7,31,",,,"2205.5","7",,,,,,,"37.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"114.8",",,,7","0",",,,7","18.9",",7","26.3",",,,7","11.5",",,,7",,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-06",,,"203.3","7","133.5",",7","7",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","8",",7","10.6",",7,10,+","0",",,7,30,+","0.0",",,7,30,+","14.7",",,7,12,","36.1",",7,04,",,,"2207.1","7",,,,,,,"1.6",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"53.5",",,,7","0",",,,7","22.7",",7","30.1",",,,7","15.4",",,,7",,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-07",,,"453.7","7","250.4",",7","10",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","15.6",",7,11,+","0",",,7,31,+","0.0",",,7,31,+","55.1",",,7,16,","38.3",",7,29,",,,"0.0","7",,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"155.5",",,,7","0",",,,7","26.4",",7","32.6",",,,7","20.2",",,,7",,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-08",,,"673.8","7","220.1",",7","9",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","14",",7","13.9",",7,31,","0",",,7,31,+","0.0",",,7,31,+","41.9",",,7,07,","38.3",",7,26,",,,"0.0","7",,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.4",",,,7","0",",,,7","25.4",",7","31.7",",,,7","19.1",",,,7",,,,,,,,,,
"USC00126711","PATOKA LAKE, IN US","38.4352","-86.7032","171.0","2023-09",,,"802.1","7","128.3",",7","4",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","30",",7","5",",7","11.1",",7,25,+","0",",,7,30,+","0.0",",,7,30,+","4.8",",,7,28,","35.6",",7,04,",,,"0.0","7",,,,,,,"0.0",",7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.2",",,,7","0",",,,7","22.6",",7","30.0",",,,7","15.2",",,,7",,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-04",,,,,,,"12",",7","8",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",T,7,25,+","45.7",",,7,01,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"110.7",",,,7","0",",T,,7",,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-05",,,,,,,"9",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","18.0",",,7,02,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"44.4",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-06",,,,,,,"7","1,7","3","1,7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","20.3","1,,7,13,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"48.6","1,,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-07",,,,,,,,,,,"0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243.1",",a,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-08",,,,,,,"7",",7","7",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,31,+","0.0",",,7,31,+","20.3",",,7,05,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.8",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"USC00122594","ELKHART PUBLIC WORKS AND UT, IN US","41.6778","-86.0022","228.6","2023-09",,,,,,,"5",",7","5",",7","0",",7","0",",7",,,,,,,,,,,,,"0",",,7,30,+","0.0",",,7,30,+","30.5",",,7,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"54.6",",,,7","0",",,,7",,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2023-04",,,,,,,"9",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"26.9",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"91.3",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2023-06",,,,,,,"9",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"37.6",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"90.7",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2023-07",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"40.1",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"140.6",",,,N",,,,,,,,,,,,,,,,,,
"US1INMN0003","ELLETTSVILLE 2.7 NE, IN US","39.261861","-86.593625","233.2","2023-09",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"4.6",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.3",",,,N",,,,,,,,,,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-04",,,,,"2.8",",7","7",",7","4",",7","0",",7","0",",7","0",",7","9",",7","0",",7","11",",7","0",",7","-2.8",",7,25,+","0",",,7,30,+","0.0",",T,7,23,+","29.0",",,7,21,","26.7",",7,21,",,,,,"17.2",",,,7,5,2",,,,,"222.4",",7","22.2",",,,7,5,2",,,,,"7.2",",,,7,5,2",,,,,"11.7",",,,7,5,2",,,,,"10.9",",,,7,5,2",,,,,,,"16.3",",,,7,5,2",,,,,,,"70.2",",,,7","0",",T,,7","11.0",",7","18.5",",,,7","3.5",",,,7",,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-05",,,,,"22.9","1,7","8",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0","1,7","23","1,7","1","1,7","2.2",",7,05,+","0",",,7,31,+","0.0",",,7,31,+","22.6",",,7,07,","32.2","1,7,31,",,,,,"21.7",",,,7,5,2",,,,,"79.1","1,7","30.0",",,,7,5,2",,,,,"8.9",",,,7,5,2",,,,,"11.1",",,,7,5,2",,,,,"16.6",",,,7,5,2",,,,,,,"22.3",",,,7,5,2",,,,,,,"42.8",",,,7","0",",,,7","16.5","1,7","22.8","1,,,7","10.1",",,,7",,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-06",,,,,"87.3",",7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","4",",7","7.8",",7,10,+","0",",,7,30,+","0.0",",,7,30,+","18.0",",,7,30,","32.8",",7,25,",,,,,"23.9","1,,,7,5,2",,,,,"8.0",",7","32.2","1,,,7,5,2",,,,,"17.8","1,,,7,5,2",,,,,"19.4","1,,,7,5,2",,,,,"21.1","1,,,7,5,2",,,,,,,"28.3","1,,,7,5,2",,,,,,,"52.2",",,,7","0",",,,7","21.0",",7","28.4",",,,7","13.6",",,,7",,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-07",,,,,"143.0",",7","11",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0",",7","31",",7","4",",7","13.9",",7,24,+","0",",,7,31,+","0.0",",T,7,18,","19.6",",,7,18,","33.9",",7,29,+",,,"0.0","H","27.8",",,,7,5,2",,,,,"0.0",",7","33.9",",,,7,5,2",,,,,"21.1",",,,7,5,2",,,,,"25.6",",,,7,5,2",,,,,"23.9",",,,7,5,2",,,,,,,"29.5",",,,7,5,2",,,,,,,"74.2",",,,7","0",",T,,7","22.9",",7","29.2",",,,7","16.7",",,,7",,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-08",,,,,"117.2","1,7","10",",7","7",",7","0",",7","0",",7","0",",7","0",",7","0","1,7","30","1,7","4","1,7","10.0",",7,31,","0",",,7,31,+","0.0",",,7,31,+","37.8",",,7,06,","34.4","1,7,25,",,,"2.8","H","28.3",",,,7,5,2",,,,,"2.8","1,7","35.6",",,,7,5,2",,,,,"20.6",",,,7,5,2",,,,,"23.9",",,,7,5,2",,,,,"24.0",",,,7,5,2",,,,,,,"29.1",",,,7,5,2",,,,,,,"98.5",",,,7","0",",,,7","22.1","1,7","28.2","1,,,7","16.1",",,,7",,,,,,,,,,
"USC00126830","PERRYSVILLE 4 WNW, IN US","40.0738","-87.5066","186.2","2023-09",,,,,"50.3",",7","8",",7","1",",7","0",",7","0",",7","0",",7","0",",7","0",",7","29",",7","3",",7","6.7",",7,15,+","0",",,7,30,+","0.0",",,7,30,+","5.3",",,7,22,","32.8",",7,05,",,,"19.4","H","26.7",",,,7,5,2",,,,,"16.6",",7","31.7",",,,7,5,2",,,,,"18.3",",,,7,5,2",,,,,"22.2",",,,7,5,2",,,,,"21.3",",,,7,5,2",,,,,,,"27.0",",,,7,5,2",,,,,,,"12.8",",,,7","0",",,,7","19.5",",7","27.0",",,,7","11.9",",,,7",,,,,,,,,,
"US1INMG0031","MARTINSVILLE 3.9 ESE, IN US","39.3937542","-86.3581953","238.4","2023-04",,,,,,,"10",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"20.1",",,N,06,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"87.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INMG0031","MARTINSVILLE 3.9 ESE, IN US","39.3937542","-86.3581953","238.4","2023-05",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"22.4",",,N,07,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.9",",,,N",,,,,,,,,,,,,,,,,,
"US1INMG0031","MARTINSVILLE 3.9 ESE, IN US","39.3937542","-86.3581953","238.4","2023-06",,,,,,,"12",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"41.4",",,N,12,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"82.8",",,,N",,,,,,,,,,,,,,,,,,
"US1INMG0031","MARTINSVILLE 3.9 ESE, IN US","39.3937542","-86.3581953","238.4","2023-07",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"41.1",",,N,18,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"162.5",",,,N",,,,,,,,,,,,,,,,,,
