,Year,County,DP01_4,DP01_5,DP01_6,DP01_7,DP01_8,DP01_9,DP01_10,DP10_4,DP10_5,DP10_6,DP10_7,DP10_8,DP10_9,DP10_10,DT00_4,DT00_5,DT00_6,DT00_7,DT00_8,DT00_9,DT00_10,DT32_4,DT32_5,DT32_6,DT32_7,DT32_8,DT32_9,DT32_10,DX32_4,DX32_5,DX32_6,DX32_7,DX32_8,DX32_9,DX32_10,DX90_4,DX90_5,DX90_6,DX90_7,DX90_8,DX90_9,DX90_10,EMSD_4,EMSD_5,EMSD_6,EMSD_7,EMSD_8,EMSD_9,EMSD_10,EMXP_4,EMXP_5,EMXP_6,EMXP_7,EMXP_8,EMXP_9,EMXP_10,EMXT_4,EMXT_5,EMXT_6,EMXT_7,EMXT_8,EMXT_9,EMXT_10,PRCP_4,PRCP_5,PRCP_6,PRCP_7,PRCP_8,PRCP_9,PRCP_10,SNOW_4,SNOW_5,SNOW_6,SNOW_7,SNOW_8,SNOW_9,SNOW_10,TAVG_4,TAVG_5,TAVG_6,TAVG_7,TAVG_8,TAVG_9,TAVG_10,Value
785,2011,HAMILTON,18.125,15.88888888888889,12.625,5.888888888888889,7.7,13.875,11.0,14.125,10.444444444444445,9.5,2.888888888888889,4.8,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,16.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0375,30.022222222222226,55.625,16.22222222222222,26.55,50.125,41.075,28.3,32.2,35.0,37.2,35.6,36.7,27.8,188.2555555555556,131.96666666666667,173.32,33.0,67.84545454545456,126.72,80.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3,16.5,22.5,26.3,23.1,17.8,11.7,124.9
786,2011,HANCOCK,19.666666666666668,16.75,12.666666666666666,6.857142857142857,9.8,16.142857142857142,10.5,14.666666666666666,11.25,7.666666666666667,2.571428571428572,5.8,10.571428571428571,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,17.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.13333333333334,40.775,32.36666666666667,17.25714285714286,19.74,55.771428571428565,47.23333333333333,29.4,32.8,35.6,37.2,35.0,37.2,28.9,272.56666666666666,166.0,128.45999999999998,36.24285714285714,57.15,154.75714285714284,91.98333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,16.5,22.5,26.5,23.1,17.7,11.9,146.8
787,2011,HARRISON,15.0,15.8,10.333333333333334,5.0,6.8,16.0,7.4,12.6,10.6,7.666666666666667,3.8,2.8,10.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.24,44.6,47.23333333333333,17.880000000000003,21.8,58.3,21.94,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,348.36,200.44,156.73333333333332,45.34,44.06,147.67499999999998,62.67999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,105.7
788,2011,HENDRICKS,17.77777777777778,16.88888888888889,14.285714285714286,5.666666666666667,8.909090909090908,13.5,9.88888888888889,13.88888888888889,9.77777777777778,8.428571428571429,2.111111111111111,4.909090909090909,7.8,5.222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8111111111111,25.344444444444445,35.885714285714286,9.288888888888888,20.563636363636363,45.48,41.13333333333333,26.7,30.6,33.3,35.0,32.8,35.0,28.9,236.11111111111111,128.12727272727273,146.82222222222222,17.577777777777776,47.56363636363637,135.18,84.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,16.1,21.5,24.9,22.1,17.4,12.0,130.3
789,2011,HENRY,17.5,17.25,11.0,6.6,9.2,16.75,12.0,13.75,11.5,7.4,3.8,6.6,10.0,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.25,60.125,24.6,19.34,23.94,45.55,44.76666666666667,28.9,32.2,34.4,37.2,33.3,36.7,27.8,263.12,212.05,77.96000000000001,44.56,73.44,149.65,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7,16.2,21.6,25.1,21.5,17.1,11.0,149.9
790,2011,HOWARD,18.857142857142858,11.875,11.25,8.285714285714286,8.285714285714286,14.0,9.833333333333334,13.428571428571429,8.0,6.75,4.857142857142857,6.0,11.6,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.25714285714286,49.4625,65.6625,19.342857142857145,27.82857142857143,46.08,37.65,28.05,31.7,34.7,35.3,33.05,35.0,29.15,185.3428571428572,151.675,154.2375,50.57142857142857,94.3,144.78,69.81428571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,16.4,21.95,25.2,21.9,17.0,11.55,163.9
791,2011,HUNTINGTON,19.0,17.5,8.5,7.5,9.5,15.0,9.5,13.5,10.0,5.0,2.0,8.0,11.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,22.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.95,95.75,21.2,7.899999999999999,20.450000000000003,34.4,63.85,29.4,32.8,35.6,38.9,35.6,36.1,28.3,157.05,282.2,62.65,16.450000000000003,88.25,139.2,106.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,16.5,21.9,25.8,22.4,16.7,11.4,137.3
792,2011,JACKSON,15.0,13.5,11.5,6.0,6.0,17.0,8.0,12.5,10.0,7.5,5.0,4.0,11.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.400000000000006,54.85,59.8,12.4,16.8,47.8,34.8,28.3,32.8,33.9,35.6,33.3,37.2,28.3,313.1,167.15,201.1,27.55,36.9,134.6,78.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,16.9,22.5,25.9,22.9,17.8,11.7,121.1
793,2011,JASPER,18.428571428571427,16.133333333333333,13.1875,8.2,8.307692307692308,14.833333333333334,11.333333333333334,13.285714285714286,9.6,7.75,6.133333333333334,5.615384615384615,8.333333333333334,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.32857142857143,38.373333333333335,31.75,59.766666666666666,33.52307692307692,21.55,26.383333333333336,28.9,33.3,35.6,37.8,31.7,33.9,27.8,202.30714285714288,135.19411764705885,130.66875,136.1875,82.12142857142858,96.92857142857144,61.35833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,16.0,22.2,25.9,21.7,16.2,11.1,157.9
794,2011,JAY,20.0,20.0,10.0,2.0,8.0,16.0,10.0,15.0,11.0,6.0,2.0,8.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,19.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,27.2,24.9,17.8,32.0,25.1,48.3,28.9,31.7,34.4,37.8,33.9,35.6,27.8,175.6,158.9,66.1,29.0,85.1,130.6,89.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1,16.3,21.8,25.9,21.8,16.9,11.2,153.3
795,2011,JEFFERSON,16.0,12.25,8.666666666666666,6.0,6.6,14.4,6.6,15.0,10.5,8.0,5.25,4.0,9.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.3,48.45,49.2,29.275,43.06,45.72,25.48,27.937871485943774,33.9,35.0,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,320.8333333333333,166.9,198.36666666666667,76.85,82.14,117.9,62.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,16.9,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,114.4
796,2011,JENNINGS,17.0,15.0,11.5,4.0,6.0,16.8,9.25,13.8,10.2,8.0,2.5,3.2,9.2,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,16.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.38,44.82,39.5,10.675,13.62,33.3,26.575,30.6,32.8,33.9,35.6,34.4,37.8,28.9,334.9,159.42000000000002,148.15,22.0,27.94,108.36,81.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,17.9,22.9,26.6,24.1,19.0,13.2,116.3
797,2011,JOHNSON,18.0,14.75,12.75,6.0,6.5,18.0,11.0,14.75,10.75,8.5,2.5,3.25,10.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,15.0,5.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.25,40.575,52.7,14.6,8.825,51.375,37.85,28.3,33.3,34.4,35.85,33.6,35.25,28.3,278.05,158.125,140.14999999999998,31.9,22.05,136.2,78.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,17.2,23.2,26.15,22.8,18.05,15.2,110.0
798,2011,KOSCIUSKO,18.88888888888889,17.833333333333332,11.363636363636363,9.8,11.583333333333334,15.76923076923077,10.9,13.77777777777778,10.916666666666666,7.181818181818182,6.5,6.333333333333333,12.846153846153848,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.855555555555554,47.54166666666666,22.20909090909091,25.08,17.266666666666666,27.384615384615383,59.96,28.9,31.7,34.4,37.2,32.2,36.7,28.3,180.91,157.2357142857143,81.40833333333335,84.84166666666667,61.88461538461539,140.8733333333333,110.67272727272729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,16.1,21.2,25.1,22.0,16.2,11.9,152.0
799,2011,LA PORTE,19.727272727272727,19.307692307692307,11.75,12.636363636363637,8.545454545454545,13.727272727272728,13.166666666666666,13.090909090909092,10.384615384615383,8.083333333333334,7.818181818181818,5.363636363636363,8.909090909090908,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.318181818181817,56.45384615384615,25.175,43.7,20.327272727272728,20.13636363636364,50.68333333333334,27.8,31.7,35.0,37.2,31.7,34.4,28.3,171.37272727272727,179.05714285714288,102.35,110.30909090909093,56.56363636363637,85.57272727272728,126.35833333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,14.8,20.7,24.9,22.0,16.3,11.7,145.5
800,2011,LAGRANGE,19.8,19.5,10.0,10.2,10.0,16.0,13.5,13.6,11.0,7.6,4.4,6.166666666666667,11.833333333333334,7.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.739999999999995,53.725,13.4,25.34,22.383333333333336,18.116666666666667,43.98333333333333,28.9,31.1,35.0,35.6,32.2,36.1,27.2,157.18571428571428,190.75,55.38333333333333,79.06666666666666,72.55,129.125,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,15.9,20.7,24.4,21.5,16.6,11.2,127.3
801,2011,LAKE,18.363636363636363,14.818181818181818,12.692307692307692,10.0,9.0,13.25,12.5,13.363636363636363,8.454545454545455,7.3076923076923075,7.5,6.8,10.166666666666666,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.827272727272728,72.10909090909091,45.50769230769231,41.621428571428574,21.86,30.425,39.885714285714286,28.3,31.7,35.6,37.8,32.2,34.4,29.4,147.54166666666666,151.36666666666665,133.19285714285715,115.55333333333331,76.81333333333333,109.96666666666664,106.03571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.1,21.3,25.0,21.7,16.4,11.6,154.2
802,2011,LAWRENCE,16.166666666666668,14.571428571428571,11.285714285714286,7.714285714285714,6.75,16.75,9.0,14.333333333333334,10.142857142857142,8.571428571428571,4.285714285714286,3.625,7.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4.5,17.0,8.666666666666666,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.73333333333333,58.285714285714285,53.27142857142858,44.02857142857143,53.7125,55.7,24.0625,27.6,31.85,33.65,35.43333333333334,34.5,37.16666666666666,28.766666666666666,314.68333333333334,187.7428571428572,187.2,81.39999999999999,75.425,133.65555555555557,66.5875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,16.95,22.5,26.33333333333333,23.53333333333333,18.46666666666667,12.733333333333334,128.3
803,2011,MADISON,17.0,17.0,10.333333333333334,6.166666666666667,8.0,14.2,10.0,14.4,10.75,6.833333333333333,4.5,6.2,10.4,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.3333333333333333,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,4.0,16.0,3.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.44,27.175,38.36666666666667,29.633333333333336,41.54,49.78,41.18333333333333,28.899999999999995,32.8,35.2,37.03333333333333,34.266666666666666,35.2,28.33333333333333,174.76666666666665,120.58,109.01666666666668,72.3,118.38,156.23333333333335,85.39999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.933333333333332,16.8,22.1,25.83333333333333,22.133333333333336,16.733333333333334,11.6,156.4
804,2011,MARSHALL,18.4,18.5,10.25,11.25,8.5,14.25,11.25,13.8,10.5,7.25,8.0,5.75,10.5,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,11.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.48,52.725,18.15,42.3,16.325,28.65,50.875,28.9,32.8,35.6,37.8,33.3,36.7,28.9,185.5,181.975,74.775,137.375,58.25,125.55,120.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,15.5,21.3,24.9,21.4,16.5,11.2,157.9
805,2011,MARTIN,16.0,13.75,12.25,8.0,7.0,17.25,5.75,13.75,10.0,8.25,3.75,4.0,9.25,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,17.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,66.25,82.425,25.925,11.7,48.275,18.925,29.4,33.9,36.1,36.7,35.6,39.4,29.4,303.25,205.275,188.825,58.325,30.166666666666668,126.025,65.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,16.8,22.9,26.3,23.0,18.5,11.8,140.1
806,2011,MIAMI,19.5,19.33333333333333,10.0,9.0,9.75,15.75,12.25,13.5,10.333333333333334,5.0,4.5,6.75,11.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,53.43333333333334,53.5,14.7,30.8,49.425,39.95,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,171.45,174.29999999999998,113.83333333333331,36.66666666666666,143.125,157.675,83.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,136.9
807,2011,MONROE,17.166666666666668,16.5,14.8,6.5,9.0,14.833333333333334,8.6,13.666666666666666,10.25,9.4,3.0,4.428571428571429,7.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,5.333333333333333,18.0,8.333333333333334,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.96666666666667,44.7375,36.32,27.766666666666666,14.585714285714287,55.63333333333333,32.459999999999994,28.866666666666664,32.96666666666666,34.6,36.5,35.0,37.766666666666666,28.666666666666668,291.96666666666664,182.325,137.32,49.01666666666667,49.642857142857146,135.13333333333333,84.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,17.466666666666665,22.866666666666664,26.633333333333336,23.8,18.3,12.866666666666667,124.8
808,2011,MONTGOMERY,19.0,11.5,13.5,7.0,9.0,10.0,9.0,15.0,8.0,7.5,6.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,53.05,29.7,30.5,31.0,40.6,42.8,27.2,31.7,35.0,35.0,32.8,35.0,28.3,224.4,100.05,112.9,57.1,80.6,104.6,79.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,16.4,22.2,24.8,21.5,17.1,11.5,166.7
809,2011,MORGAN,17.333333333333332,16.75,11.25,5.0,8.75,13.75,11.4,14.666666666666666,11.0,7.75,2.5,3.75,8.25,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.833333333333336,40.0,27.9,6.85,9.575,56.725,34.9,27.8,31.1,31.1,35.0,33.9,36.1,27.8,273.02,160.01999999999998,149.64,21.33333333333333,31.65,146.48,78.10000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,16.1,20.8,25.3,22.2,17.6,11.2,113.2
810,2011,NEWTON,16.5,17.5,11.666666666666666,5.857142857142857,7.0,12.333333333333334,10.5,12.166666666666666,10.5,8.0,4.428571428571429,3.5,7.0,4.833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.95,36.025,33.7,32.34285714285714,35.85,22.73333333333333,17.666666666666668,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,187.15,151.18333333333334,133.3,104.72857142857144,82.5,92.61666666666667,52.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,166.3
811,2011,NOBLE,16.5,17.75,10.25,6.0,9.6,15.75,12.0,13.0,9.5,6.0,3.4,7.0,11.25,7.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.95,46.225,11.7,20.1,16.560000000000002,30.35,45.16666666666666,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,180.5666666666667,148.62,49.13333333333333,43.3,52.68333333333333,135.08333333333334,115.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,131.9
812,2011,OHIO,11.5,16.0,12.0,10.2,6.5,20.0,9.0,7.5,15.0,11.0,7.0,5.5,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,3.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,36.6,82.8,34.69285714285715,26.8,87.1,31.2,27.937871485943774,31.11769103383014,33.59383756464504,33.77224976392824,33.50554997608799,32.618047078306134,28.586175500588933,100.4375,183.9,190.9,104.26666666666668,57.45,206.4,76.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.240054489457476,17.020451735615787,22.051781568348733,23.54112458392772,22.79783490224475,19.443138170498084,12.600347919655666,97.0
813,2011,ORANGE,16.0,14.666666666666666,12.0,6.5,7.75,14.0,8.0,15.333333333333334,10.333333333333334,8.5,4.5,3.25,10.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,13.5,7.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.13333333333333,86.93333333333334,35.55,27.35,22.3,62.85,22.3,29.4,32.75,33.849999999999994,35.0,33.9,37.5,28.05,348.1,216.5,125.825,60.85,44.45,160.93333333333334,65.07499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,17.4,23.05,26.1,23.5,18.25,12.45,131.9
814,2011,OWEN,17.0,14.25,14.0,5.4,7.25,12.0,9.0,13.2,10.25,10.5,2.4,3.75,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,23.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.16,37.025,32.825,20.98,12.325,57.4,31.425,27.2,32.2,35.0,37.8,34.4,37.8,28.9,293.12,151.65,148.28,35.62,37.0,164.34,87.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,16.6,22.051781568348733,26.7,23.8,18.8,12.2,120.1
815,2011,PARKE,16.0,14.5,12.333333333333334,6.0,5.0,14.0,8.5,13.0,10.5,8.666666666666666,4.5,3.5,8.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,21.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,49.8,24.9,38.25,20.45,21.200000000000003,43.95,28.3,32.8,36.7,37.8,34.4,37.2,29.4,253.7,122.2,100.225,69.5,43.95,73.15,98.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.9,18.2,23.5,27.3,24.4,19.0,13.3,148.6
816,2011,PERRY,15.5,14.0,10.5,5.0,7.0,14.5,7.75,12.0,10.5,9.5,4.0,4.5,8.0,4.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,7.666666666666667,19.666666666666668,10.333333333333334,5.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.05,62.1,80.1,34.8,19.3,43.7,30.025,30.166666666666668,32.93333333333334,34.43333333333333,35.76666666666667,34.800000000000004,37.96666666666667,29.8,333.35,210.45,185.8,71.85,56.05,124.2,74.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666666,18.4,24.03333333333333,27.366666666666664,25.23333333333333,20.03333333333333,14.1,129.8
817,2011,PORTER,17.76,17.08,14.357142857142858,10.766666666666667,9.25925925925926,13.137931034482758,12.55,12.68,8.68,8.0,7.666666666666667,6.25925925925926,9.689655172413794,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.4,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,3.5,7.2,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.772,60.096,31.182142857142857,56.266666666666666,22.14814814814815,22.73793103448276,41.09,28.3,32.12,35.425,37.1,32.779999999999994,34.78,28.660000000000004,146.37037037037038,151.86,97.95806451612904,160.21212121212122,75.15,110.75454545454544,124.11851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.825,14.54,20.525,24.36,21.34,16.14,11.38,153.1
